idx,winner_id,loser_id,score,matchround,minutes,w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,winner_rank,loser_rank
3579,105641,104494,6-3 6-4,RR,66,4,1,36,25,13,0,1,1,1,41,27,6,4,7,160,193
3580,105657,105630,6-3 6-3,RR,0,1,0,2,2,1,0,0,0,1,7,6,1,1,1,202,639
3581,105723,106035,4-6 6-1 6-1 6-4,RR,129,5,4,47,38,25,4,7,9,11,74,45,18,9,17,55,658
3582,104559,125803,6-3 6-1 6-1,RR,91,2,4,48,32,14,8,11,2,1,51,20,10,6,16,48,930
3583,104559,106035,6-4 6-0,RR,58,3,5,27,24,8,0,1,6,5,24,14,11,4,9,48,658
3584,104505,125803,6-2 6-2,RR,63,3,0,24,17,16,2,3,0,3,30,15,9,6,11,129,930
3585,105806,108705,6-2 6-4 6-2,RR,90,19,1,36,32,17,0,1,13,8,33,29,13,4,10,133,564
3586,104291,105493,6-7(5) 6-2 7-6(7) 6-7(5) 6-4,RR,233,23,7,91,79,39,6,9,15,7,136,91,29,8,14,107,297
3587,105806,104291,5-7 4-6 7-6(6) 7-6(16) 6-3,RR,239,26,5,102,85,43,1,4,13,5,102,82,47,4,6,133,107
3588,117356,106220,7-6(4) 1-6 6-4 1-6 7-5,RR,192,10,11,81,62,30,2,8,2,4,105,77,23,3,6,461,304
3589,104947,200247,6-4 6-2 6-3,RR,94,7,2,48,39,16,2,2,10,7,52,34,23,7,12,139,0
3590,104947,106220,4-6 6-2 6-4 4-6 6-0,RR,180,10,1,82,57,29,7,12,8,6,81,51,23,4,13,139,304
3591,200247,123795,4-6 6-4 6-4,RR,96,4,5,54,41,25,10,13,11,7,56,44,14,9,13,0,569
3592,106078,105747,6-2 6-3 6-1,RR,110,3,1,42,29,10,0,3,2,16,50,31,11,11,20,173,420
3593,125802,105633,5-7 6-0 3-6 7-6(3) 7-5,RR,262,2,9,110,69,25,11,22,3,5,96,53,28,7,19,367,273
3594,106078,105633,6-7(2) 7-5 7-5 6-4,RR,214,7,7,99,66,28,8,14,6,5,94,56,32,10,19,173,273
3595,144841,105932,6-7(4) 6-1 6-4 6-4,RR,154,5,3,82,54,21,6,11,1,7,73,43,19,4,14,0,118
3596,104233,106106,7-6(3) 6-0 6-1,RR,100,3,3,44,26,24,5,7,1,6,52,26,13,4,12,374,854
3597,144813,123773,6-1 3-0 RET,RR,42,1,2,16,14,7,0,0,0,10,22,13,3,5,9,1452,1105
3598,144841,134854,6-1 6-1,RR,41,1,3,29,22,5,3,4,0,3,32,12,6,4,10,0,2085
3599,126340,105827,7-5 3-6 6-4 4-6 7-6(2),RR,217,10,2,130,94,26,13,16,19,2,112,83,30,7,10,460,335
3600,105575,134770,6-2 6-1 6-4,RR,79,7,1,50,39,15,3,4,5,5,45,25,9,3,9,86,779
3601,105575,126340,6-2 6-1 6-0,RR,77,4,1,39,29,17,2,2,4,1,36,18,9,2,9,86,460
3602,134770,108748,6-3 6-3,RR,55,5,1,26,22,11,0,1,3,4,35,23,8,2,6,779,742
3603,106412,108739,6-4 3-6 6-2 6-2,RR,39,3,2,57,43,22,0,2,3,3,69,45,16,3,9,543,1343
3604,120798,105499,7-6(5) 6-7(2) 4-6 6-3 6-2,RR,243,11,4,124,83,34,15,18,8,12,98,65,43,8,13,621,528
3605,105499,106412,6-2 6-2,RR,79,4,5,40,27,12,10,12,2,2,31,12,5,4,10,528,543
3606,108739,120798,6-3 6-2,RR,86,1,2,43,31,10,2,2,1,2,36,23,9,4,7,1343,621
3607,106342,106033,7-6(5) 6-4 7-6(6),RR,161,12,5,71,56,22,1,1,4,4,75,55,22,4,5,637,680
3608,108761,104112,3-6 6-4 3-6 6-3 6-4,RR,190,25,8,101,69,31,13,19,5,2,91,60,27,14,20,571,735
3609,200031,144854,5-2 RET,RR,36,1,2,14,9,8,0,0,2,2,13,9,5,1,2,793,0
3610,104112,106342,Walkover,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,637
3611,106175,200621,6-7(8) 7-5 6-1 7-5,RR,194,10,9,85,66,27,1,3,2,9,85,58,26,5,11,449,0
3612,105334,137018,7-5 3-6 7-6(7) 6-4,RR,171,1,7,95,69,24,7,10,21,7,85,65,31,12,16,613,0
3613,106175,122082,6-1 6-0,RR,344,2,0,16,14,10,0,0,2,4,27,14,4,8,13,449,0
3614,144799,200622,6-3 6-3,RR,77,1,6,45,33,7,2,4,2,3,34,19,8,1,6,1336,0
3615,106150,200525,6-0 6-2 6-1,RR,112,2,3,46,37,14,6,6,1,6,42,22,9,3,11,1198,0
3616,104604,103600,7-6(2) 6-2 1-6 6-7(6) 5-5 RET,RR,0,13,11,113,74,40,12,17,9,7,118,78,37,11,16,0,0
3617,106150,121366,7-6(5) 6-3,RR,94,0,4,36,28,14,4,6,0,2,58,30,17,8,12,1198,0
3618,108717,108985,6-2 6-1,RR,53,8,4,20,15,12,1,3,0,7,28,9,9,3,10,1270,2005
3619,200619,108763,6-4 6-4 6-2,RR,108,0,3,61,44,11,4,6,1,7,67,36,20,7,13,0,0
3620,105656,200274,6-2 6-2 6-0,RR,79,8,3,25,18,25,1,2,2,4,37,15,15,8,16,316,0
3621,105656,200619,6-2 7-5 6-1,RR,92,9,4,38,32,18,2,4,1,3,65,33,10,3,11,316,0
3622,200620,144771,6-1 6-2,RR,62,2,4,25,17,18,5,5,4,4,26,17,5,5,10,0,1774
3623,120401,200270,6-1 6-4 6-4,RR,133,2,2,45,34,28,3,3,2,6,55,37,17,7,11,296,0
3624,144750,111167,6-1 6-4 6-4,RR,102,6,3,45,33,23,7,9,0,4,44,26,14,5,11,311,760
3625,120401,134507,6-3 6-4,RR,77,5,3,39,32,14,4,4,6,5,34,23,16,6,8,296,0
3626,144750,200270,6-2 6-1,RR,62,8,2,31,24,13,5,5,1,6,28,17,7,3,8,311,0
3627,104631,200080,6-3 6-7(4) 6-3 6-3,RR,146,14,0,76,59,23,4,5,11,9,56,43,28,4,9,0,727
3628,111181,134886,6-2 6-3 6-3,RR,118,9,1,39,31,20,3,5,1,4,65,37,13,8,15,799,1774
3629,134886,200080,4-6 2-6 6-3 6-3 6-1,RR,197,11,7,104,68,24,17,23,10,6,72,51,18,13,21,1774,727
3630,111181,104631,6-4 6-7(5) 6-3 7-6(6),RR,205,11,2,87,65,32,5,7,9,3,86,57,36,13,17,799,0
3631,108741,105490,6-2 6-7(6) 0-6 6-1 6-4,RR,172,7,15,74,52,22,5,13,2,4,88,53,17,7,17,0,601
3632,105946,111186,6-0 6-0 6-2,RR,55,4,0,35,30,11,1,2,2,2,39,12,7,4,13,353,0
3633,105946,108741,6-1 6-2 6-2,RR,72,1,0,48,38,12,2,2,7,13,40,24,15,8,14,353,0
3634,105490,144896,7-5 6-1,RR,63,3,2,36,27,11,1,2,2,2,30,18,12,3,7,601,0
3635,106410,105899,5-7 7-5 6-7(5) 7-6(4) 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,580
3636,105273,124063,6-7(5) 6-1 6-2 6-1,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,1539
3637,105899,105273,7-5 6-1 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,638
3638,122669,127570,5-7 5-7 6-1 6-4 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,0
3639,105464,123969,6-1 6-1 6-2,RR,89,1,1,40,27,23,8,9,1,9,30,13,12,1,9,462,0
3640,122533,105177,6-1 6-4 6-2,RR,113,3,5,59,39,16,4,7,5,2,49,25,8,3,11,884,1436
3641,105464,122533,6-4 6-1 2-0 RET,RR,85,10,3,34,26,8,0,1,1,3,34,21,12,3,9,462,884
3642,106392,105177,3-6 6-2 3-6 6-4 6-4,RR,215,4,9,95,58,34,9,16,6,13,102,65,16,8,16,0,1436
3643,103813,144747,6-0 6-0 6-0,RR,66,5,1,39,30,9,3,3,0,3,34,7,2,4,13,271,2147
3644,105349,105626,3-6 6-3 4-6 6-4 6-4,RR,207,14,4,90,60,29,9,16,8,3,99,57,24,9,17,859,541
3645,105626,144814,7-6(5) 7-5,RR,108,12,5,45,33,21,2,4,5,0,60,36,13,6,9,541,1301
3646,105349,144747,6-1 6-0,RR,48,8,1,28,24,7,1,1,0,2,28,13,2,2,7,859,2147
3647,105550,104308,6-1 6-4 7-6(5),RR,123,15,3,67,56,13,1,1,7,2,56,37,19,6,9,42,318
3648,104919,128034,6-2 7-6(3) 6-2,RR,125,14,1,65,54,12,2,2,15,4,64,42,20,8,12,41,602
3649,104919,104308,6-7(4) 7-6(4) 6-2 6-3,RR,153,26,2,74,68,27,2,2,11,4,70,57,26,4,7,41,318
3650,128034,105952,4-6 7-6(6) 6-4,RR,145,14,10,68,54,23,13,15,7,6,76,55,20,5,7,602,167
3651,104792,104433,6-3 6-1 6-3,RR,85,5,0,47,38,13,1,1,2,1,49,29,12,4,10,17,245
3652,104468,105577,7-5 6-3 6-3,RR,157,2,4,78,53,12,11,13,2,4,63,40,21,9,15,19,44
3653,104755,105229,6-1 7-6(4),RR,81,6,2,31,26,19,0,0,3,2,50,36,7,6,8,10,274
3654,104542,104433,6-7(7) RET,RR,55,4,1,21,19,11,0,0,2,2,38,30,5,3,3,9,245
3655,105227,106293,7-5 6-3 7-5,RR,142,16,2,49,39,19,4,7,0,3,99,56,7,5,12,12,122
3656,105676,106432,6-3 6-2 2-6 3-6 6-3,RR,186,15,4,73,57,26,5,10,14,3,89,66,17,11,17,16,47
3657,105676,105227,6-4 6-4 3-6 7-5,RR,186,6,5,74,55,29,4,7,14,3,74,61,31,15,20,16,12
3658,106432,106293,7-6(5) 6-2 6-2,RR,130,7,0,56,45,20,0,0,2,4,68,46,7,1,5,47,122
3659,104918,106121,6-1 6-3 6-1,RR,90,15,5,54,43,11,2,2,2,6,38,23,6,3,9,2,87
3660,105453,105554,6-3 7-5 7-6(3),RR,164,5,3,55,34,30,9,13,9,7,81,55,19,12,19,6,157
3661,104918,105453,7-5 7-6(6) 3-6 4-6 6-3,RR,294,10,3,93,65,36,7,14,5,7,111,75,32,12,19,2,6
3662,104259,104586,3-6 6-3 6-4 2-6 6-3,RR,177,13,3,78,64,22,2,5,12,5,93,70,21,8,12,30,50
3663,104607,100644,7-6(6) 1-6 4-6 7-6(5) 6-4,RR,260,17,6,102,77,37,10,16,18,10,97,75,37,6,10,7,58
3664,104259,104607,6-3 7-5 RET,RR,101,5,1,48,37,11,8,8,2,1,43,30,8,2,5,30,7
3665,104586,100644,6-2 6-3 6-1,RR,98,13,2,44,39,13,3,3,6,4,55,27,17,6,12,50,58
3666,104925,104873,6-1 6-2 6-3,RR,113,5,2,40,34,16,1,1,2,6,64,36,11,9,15,1,200
3667,105062,104678,7-5 6-2 6-4,RR,156,2,3,60,39,27,9,12,7,7,65,43,14,9,16,79,23
3668,104925,105062,6-7(6) 7-6(3) 4-6 6-3 6-2,RR,297,19,12,117,89,23,3,8,7,2,101,65,39,9,16,1,79
3669,104678,104873,6-2 6-3 6-4,RR,111,4,0,54,41,16,5,6,1,1,59,34,13,7,12,23,200
3670,103893,103843,7-6(14) 6-3 4-6 5-7 7-5,RR,283,17,5,116,93,34,10,14,8,3,116,83,42,7,11,54,146
3671,104312,105967,7-5 7-6(4) 3-6 6-3,RR,179,11,0,84,61,27,5,8,5,1,87,61,27,6,10,40,174
3672,106065,104847,6-3 7-5,RR,73,6,1,37,33,13,1,1,8,1,56,39,5,7,9,90,317
3673,103893,134472,6-3 6-2,RR,71,5,1,34,29,8,1,1,2,0,31,22,9,2,5,54,670
3674,104545,105032,7-6(2) 6-2 6-2,RR,109,20,2,56,43,21,6,6,16,5,55,39,16,3,7,11,77
3675,106071,106058,7-6(2) 6-3 3-6 6-4,RR,144,12,2,75,58,26,2,4,12,4,70,52,29,7,10,20,24
3676,104545,106071,6-4 6-4 5-7 7-6(4),RR,135,49,0,94,77,20,4,5,15,1,89,74,18,3,5,11,20
3677,104719,106000,6-1 6-0,R128,59,3,2,24,19,11,5,5,0,4,29,12,7,5,11,92,93
3678,105643,105053,6-3 7-6(5),R128,103,4,7,34,22,17,2,6,3,7,38,22,14,1,7,53,83
3679,105077,111202,2-6 6-0 6-3,R128,123,2,0,53,33,15,6,8,3,0,55,31,11,1,5,49,64
3680,105807,105539,6-3 6-4,R128,64,9,2,28,25,17,0,0,6,0,33,25,7,1,3,52,81
3681,105438,104597,5-7 6-3 6-4,R128,114,7,2,44,36,30,1,2,15,4,53,42,17,5,7,59,61
3682,104330,111511,7-6(3) 7-6(2),R128,114,5,1,59,44,14,3,5,2,6,42,32,15,2,4,63,205
3683,106432,106298,6-2 7-5,R128,79,6,2,33,28,8,0,1,6,4,40,25,16,5,9,47,87
3684,105223,105065,6-4 6-0,R128,69,3,1,35,28,5,1,1,1,0,28,14,7,4,8,420,116
3685,105011,104098,7-5 7-6(6),R128,122,5,3,37,28,20,1,3,5,5,50,38,17,8,11,72,581
3686,105723,105477,6-4 6-4,R128,88,3,3,32,29,15,6,7,3,5,39,25,15,8,11,55,184
3687,105550,106378,6-7(3) 6-4 7-5,R128,154,11,6,68,52,21,5,7,3,2,72,51,19,4,8,40,82
3688,126207,126203,6-3 2-6 6-3,R128,96,9,1,55,39,9,4,7,11,5,53,36,14,7,11,177,80
3689,105992,105583,6-3 7-6(3),R128,82,6,0,47,37,13,1,2,3,3,45,35,9,2,4,168,68
3690,104919,105032,6-4 6-3,R128,81,2,1,31,22,20,3,3,5,4,36,26,9,4,6,46,77
3691,104898,106043,6-3 6-4,R128,83,5,1,22,18,22,2,3,3,5,40,28,10,6,9,57,84
3692,103917,105952,6-2 6-4,R128,74,6,0,37,29,10,1,1,2,2,40,23,10,2,5,44,167
3693,105062,103926,7-6(1) 6-2,R128,115,2,0,48,34,14,7,9,2,4,32,18,14,7,11,90,69
3694,105357,105512,6-2 6-0,R128,58,4,3,23,17,8,1,2,5,1,35,16,5,5,11,74,176
3695,105173,104586,4-6 6-3 6-4,R128,124,7,1,54,40,22,7,9,7,2,71,43,19,10,13,60,50
3696,104312,105385,4-6 6-4 6-3,R128,139,9,4,66,46,21,13,17,6,11,42,27,25,6,12,42,75
3697,105577,111577,7-6(5) 6-7(2) 6-3,R128,169,9,8,68,50,28,6,9,5,5,61,45,23,4,8,43,158
3698,100644,104471,3-6 7-5 6-3,R128,138,7,5,54,42,15,4,7,7,2,50,37,19,7,11,58,79
3699,104269,105166,7-6(4) 6-3,R128,91,4,3,47,41,13,5,5,1,1,53,33,18,8,9,65,542
3700,104180,103607,7-5 6-3,R128,87,16,3,36,32,12,3,4,1,4,50,32,11,7,10,45,67
3701,104672,111456,6-1 6-3,R128,68,2,1,43,29,9,6,8,0,1,28,17,7,4,10,166,377
3702,105217,106210,6-4 4-6 6-2,R128,127,11,2,64,45,15,9,11,3,4,57,39,18,4,8,103,56
3703,103582,104338,7-6(5) 5-7 6-4,R128,165,5,5,76,51,20,13,19,1,1,75,44,16,4,10,112,98
3704,106075,105732,6-4 6-7(9) 7-6(5),R128,155,1,2,64,46,32,5,8,9,7,67,51,27,9,13,182,109
3705,104022,105379,7-5 2-6 6-3,R128,161,8,10,59,37,24,7,12,7,6,48,37,20,5,10,76,51
3706,104198,105208,6-2 7-6(2),R128,104,0,3,35,28,15,2,3,7,6,38,25,17,2,5,38,71
3707,106045,104797,6-3 2-6 6-1,R128,96,3,2,48,34,12,2,5,0,2,48,27,13,6,11,66,73
3708,106216,104559,6-4 6-4,R128,82,4,1,30,24,17,0,0,3,2,32,28,10,6,8,149,48
3709,104918,104719,6-4 7-6(3),R64,100,4,3,46,35,13,2,3,2,1,44,33,15,8,10,2,92
3710,105643,105311,7-6(6) 6-4,R64,100,3,1,35,27,21,1,2,3,2,45,33,15,5,7,53,37
3711,105077,106401,7-6(4) 7-5,R64,111,4,4,53,40,19,10,10,7,3,53,36,19,4,5,49,27
3712,104792,105807,7-5 7-6(1),R64,101,9,3,47,38,11,1,4,1,2,52,31,16,2,6,16,52
3713,105683,105438,6-1 6-3,R64,55,6,0,26,19,10,1,2,2,5,28,19,4,4,9,14,59
3714,106071,104330,6-4 7-5,R64,91,8,0,56,37,18,8,10,4,1,39,26,10,5,9,20,63
3715,106432,105064,6-2 6-2,R64,86,4,2,36,30,6,8,9,2,3,22,13,11,5,10,47,33
3716,104607,105223,7-6(4) 6-2,R64,105,2,2,35,31,18,7,7,7,3,51,35,11,8,10,7,420
3717,104527,105011,6-3 6-2,R64,65,2,0,30,23,14,0,0,2,2,39,23,9,6,9,4,72
3718,105723,104871,6-4 6-2,R64,69,4,3,27,19,19,3,4,6,10,25,17,13,3,7,55,32
3719,105550,104655,6-1 4-6 6-4,R64,121,5,4,50,32,15,3,6,5,6,59,36,12,7,13,40,25
3720,105676,126207,3-6 6-3 7-6(2),R64,134,4,5,59,42,24,7,10,7,4,54,39,19,8,11,18,177
3721,105227,105992,6-4 6-3,R64,74,5,3,30,25,7,0,1,6,3,46,31,7,6,10,12,168
3722,104919,104678,7-5 6-3,R64,93,1,4,37,26,13,4,7,1,3,46,28,11,5,10,46,23
3723,105238,104898,6-4 6-2,R64,69,6,0,37,27,10,2,3,3,7,34,23,9,5,9,29,57
3724,104755,103917,6-4 6-1,R64,78,2,1,24,19,12,1,2,0,2,36,22,10,9,14,10,44
3725,105453,105062,6-3 6-3,R64,70,1,0,28,20,16,2,3,3,3,22,15,11,1,5,6,90
3726,105449,105357,6-4 6-2,R64,75,3,1,25,19,11,0,2,0,2,43,22,11,9,14,35,74
3727,105173,105332,6-1 6-3,R64,61,0,1,25,19,11,1,2,3,5,15,9,12,5,10,60,22
3728,104545,104312,7-6(1) 6-4,R64,73,22,3,38,32,14,0,1,7,2,38,29,11,0,2,11,42
3729,104468,105577,1-6 6-0 6-1,R64,88,0,3,37,26,11,1,3,0,0,29,15,13,1,6,19,43
3730,100644,105777,6-4 3-6 7-5,R64,140,13,6,67,53,18,9,11,2,4,63,43,22,6,9,58,26
3731,104269,105373,5-3 RET,R64,37,2,1,14,13,3,0,0,1,7,12,9,6,2,3,65,28
3732,104745,104180,6-2 2-6 6-4,R64,131,1,2,70,45,13,11,14,6,3,52,33,15,8,12,5,45
3733,104542,104672,7-5 6-1,R64,70,9,1,36,28,11,1,2,1,3,28,15,11,3,7,9,166
3734,105023,105217,7-6(5) 6-4,R64,94,8,3,40,36,17,2,2,11,0,44,35,14,4,5,36,103
3735,106058,103582,6-2 6-4,R64,75,5,1,35,30,7,1,1,4,4,44,24,14,9,12,24,112
3736,106233,106075,7-6(4) 7-6(3),R64,106,10,4,42,35,20,1,2,2,6,52,37,21,10,11,13,182
3737,105138,104022,W/O,R64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,76
3738,103852,104198,6-2 6-2,R64,66,8,0,27,24,10,2,2,3,4,30,17,10,4,8,21,38
3739,104259,106045,6-0 6-1,R64,45,3,1,28,24,5,0,0,0,1,20,9,1,2,7,30,66
3740,104925,106216,2-6 6-1 6-2,R64,106,8,3,42,33,14,4,7,2,4,49,26,17,9,14,1,149
3741,104527,105723,6-4 7-6(5),R32,81,3,2,38,27,25,3,4,4,2,34,25,17,3,5,4,55
3742,105676,105550,4-6 6-3 6-2,R32,130,4,3,53,43,17,6,8,7,10,65,40,19,14,18,18,40
3743,105227,104919,6-4 6-3,R32,85,6,2,35,29,16,2,2,4,2,38,27,9,3,5,12,46
3744,104755,105238,2-6 6-2 6-1,R32,94,3,7,39,32,13,6,9,4,4,30,22,12,5,10,10,29
3745,105453,105449,7-6(6) 7-6(5),R32,116,3,4,44,33,24,1,3,8,3,56,42,15,7,9,6,35
3746,104545,105173,6-4 7-6(4),R32,88,15,1,34,34,15,0,0,1,5,51,39,14,8,9,11,60
3747,100644,104468,6-2 6-2,R32,67,4,3,25,20,11,1,2,0,1,21,12,9,6,11,58,19
3748,104745,104269,6-0 7-6(9),R32,101,2,5,45,32,10,2,4,6,8,41,26,8,3,8,5,65
3749,104542,105023,6-3 6-4,R32,74,6,2,30,26,17,0,0,5,3,39,24,14,3,5,9,36
3750,106233,106058,7-5 6-7(5) 6-1,R32,134,7,3,54,39,19,4,7,1,8,59,35,20,7,14,13,24
3751,103852,105138,7-6(5) 6-7(10) 6-4,R32,195,12,6,61,48,28,4,7,9,5,86,55,23,6,10,21,17
3752,104925,104259,7-5 7-5,R32,99,1,1,50,35,17,2,4,3,3,46,31,8,2,6,1,30
3753,104792,105077,6-1 6-3,R32,68,0,0,27,22,7,0,1,1,3,32,18,9,4,9,16,49
3754,105683,106071,6-2 3-0 RET,R32,36,9,2,12,11,9,0,0,1,0,21,9,6,3,7,14,20
3755,104607,106432,6-1 7-6(3),R32,91,3,4,34,24,13,4,8,3,3,39,18,9,3,9,7,47
3756,105643,104918,6-4 4-6 7-6(3),R32,166,5,3,58,41,21,3,7,0,3,71,48,18,5,9,53,2
3757,104792,105643,6-3 6-4,R16,78,5,1,35,26,12,2,3,0,4,41,22,18,4,7,16,53
3758,105227,104755,7-5 5-7 6-2,R16,135,15,5,43,33,27,6,9,6,0,58,41,14,4,9,12,10
3759,104542,106233,6-3 6-2,R16,66,12,4,26,23,16,0,0,1,4,31,19,8,4,7,9,13
3760,105683,104607,6-4 7-6(7),R16,109,8,5,47,37,16,2,2,2,4,42,33,16,2,3,14,7
3761,105453,104545,1-6 7-6(2) 7-6(5),R16,130,1,1,62,50,18,2,4,23,2,60,51,21,0,0,6,11
3762,104745,100644,6-7(8) 6-0 7-5,R16,154,2,2,69,48,14,4,7,9,11,54,37,15,3,10,5,58
3763,105676,104527,6-3 5-7 7-6(5),R16,145,2,5,71,43,19,9,15,6,5,60,40,20,4,11,18,4
3764,104925,103852,6-3 6-3,R16,65,3,1,29,23,13,0,0,5,0,28,22,12,3,6,1,21
3765,105683,104792,7-5 6-3,QF,90,7,0,40,31,11,1,2,1,5,50,33,14,10,13,14,16
3766,105676,105227,7-6(4) 6-2,QF,97,7,5,52,39,14,11,12,10,1,39,24,16,3,6,18,12
3767,104745,105453,6-4 6-3,QF,93,2,1,62,39,4,6,8,3,1,27,19,10,3,7,5,6
3768,104925,104542,7-6(2) 7-6(2),QF,126,3,4,48,38,16,0,2,4,7,43,33,19,6,8,1,9
3769,105683,105676,6-3 3-6 6-3,SF,120,11,5,56,46,9,1,3,3,5,47,33,13,0,3,14,18
3770,104925,104745,7-6(5) 6-2,SF,118,2,3,42,30,11,1,2,2,0,74,40,11,9,12,1,5
3771,104925,105683,6-2 6-0,F,77,2,1,28,22,8,0,0,4,2,30,23,3,6,11,1,14
3772,104797,106432,4-6 7-5 7-5,R128,165,4,3,57,35,27,4,9,4,4,71,44,17,4,10,76,46
3773,105643,111200,6-1 4-6 6-3,R128,139,3,7,36,27,15,3,7,2,6,40,26,12,4,11,48,142
3774,105357,105807,6-3 6-2,R128,80,2,1,33,22,12,2,4,2,0,32,15,13,6,11,69,53
3775,105147,103917,7-6(3) 6-2,R128,88,1,2,27,19,20,0,2,6,5,29,17,14,0,4,120,42
3776,105053,103908,6-2 2-6 6-3,R128,115,4,6,37,29,13,1,4,3,5,46,32,14,8,13,83,62
3777,105379,106148,4-6 6-2 6-3,R128,121,7,7,43,33,20,3,7,1,6,49,29,18,8,14,57,114
3778,104312,105385,6-3 6-1,R128,62,4,3,25,20,14,1,1,1,4,22,12,15,3,7,43,80
3779,105732,104586,7-5 6-4,R128,61,14,1,40,34,8,0,1,3,2,39,25,15,3,6,107,58
3780,105723,104297,6-2 6-3,R128,68,7,1,24,21,15,4,4,2,8,27,21,12,7,11,51,105
3781,105173,105011,2-6 6-2 6-3,R128,107,6,1,30,23,20,0,3,3,3,41,29,17,2,6,64,68
3782,104571,103794,6-3 6-4,R128,86,6,4,28,22,19,3,4,2,1,31,21,13,3,6,40,100
3783,105065,126205,6-4 5-7 7-5,R128,139,6,10,56,42,30,9,13,5,6,46,35,25,5,10,132,215
3784,106045,111202,6-3 3-6 6-1,R128,96,14,3,37,31,12,0,2,3,4,41,30,11,3,8,63,67
3785,104660,111797,7-6(7) 7-5,R128,90,6,6,39,36,17,3,4,7,3,48,37,16,3,5,115,472
3786,105062,104548,6-4 6-2,R128,85,3,0,43,29,8,3,5,2,4,41,24,6,7,12,90,1045
3787,106000,104919,4-6 6-3 6-4,R128,110,2,1,56,40,20,2,3,8,2,54,36,21,1,3,94,41
3788,126203,104620,6-4 6-2,R128,70,7,1,26,20,17,0,0,1,3,33,24,10,6,9,81,79
3789,106298,104559,7-5 6-3,R128,78,8,1,27,22,19,4,6,2,3,40,27,7,4,8,88,49
3790,104338,104471,3-6 6-3 5-0 RET,R128,98,3,0,44,29,9,1,3,1,9,35,21,21,8,13,108,75
3791,105583,106261,6-1 7-6(5),R128,82,4,2,51,35,14,2,3,5,3,35,25,12,5,8,70,153
3792,104719,106216,6-3 7-5,R128,93,6,3,41,34,9,2,3,3,3,39,25,16,3,6,73,134
3793,105438,126094,6-4 6-2,R128,61,8,2,23,22,13,1,2,1,3,26,19,8,1,5,56,154
3794,104269,104180,7-6(2) 6-3,R128,89,6,5,44,34,20,5,5,11,2,36,25,19,1,3,65,44
3795,105223,105550,6-0 7-6(4),R128,88,6,3,39,34,8,2,2,4,6,44,25,13,6,9,366,39
3796,104330,105539,7-5 7-6(7),R128,102,6,5,61,43,10,5,7,4,5,32,23,27,4,7,61,82
3797,100644,111581,7-6(3) 7-6(4),R128,114,9,5,53,40,16,2,4,5,8,49,40,13,3,5,52,370
3798,104022,105208,6-4 6-2,R128,84,1,3,37,26,13,7,9,6,10,26,21,10,7,12,72,78
3799,105077,105292,5-7 6-2 7-6(3),R128,161,5,2,55,41,21,1,5,2,3,62,35,27,7,12,50,150
3800,105032,103607,6-3 6-2,R128,64,10,4,29,28,9,0,0,2,3,34,20,8,0,3,77,66
3801,106415,111577,6-3 6-4,R128,65,1,0,25,23,18,0,0,3,0,28,19,14,4,6,124,152
3802,105577,106043,2-6 6-3 7-6(4),R128,155,9,10,53,40,25,5,8,0,7,46,35,26,4,6,45,85
3803,106378,106210,6-4 5-7 7-6(6),R128,150,7,2,64,48,26,7,9,8,6,72,51,19,5,7,87,55
3804,104918,104797,6-3 7-5,R64,98,1,2,33,23,21,4,5,5,6,47,32,8,4,8,2,76
3805,105777,105643,7-6(8) 4-6 6-4,R64,159,6,7,62,48,33,3,4,4,4,63,50,24,3,4,28,48
3806,104655,105357,7-5 6-4,R64,80,6,0,32,26,18,0,0,3,3,45,31,12,4,6,25,69
3807,104792,105147,6-3 6-2,R64,57,9,2,26,24,12,0,0,2,2,25,13,11,0,3,16,120
3808,104542,105053,6-3 6-1,R64,67,4,1,22,18,16,3,3,4,0,14,11,11,1,5,9,83
3809,105138,105379,7-5 2-2 RET,R64,94,4,5,32,19,13,4,7,9,1,33,19,16,10,14,18,57
3810,105238,104312,6-4 6-4,R64,83,10,4,40,30,13,5,8,1,3,27,14,16,4,9,29,43
3811,105453,105732,6-2 7-6(4),R64,89,0,4,35,29,15,0,1,9,5,35,22,18,1,4,6,107
3812,105723,104527,6-4 6-3,R64,79,7,4,31,26,17,8,8,5,2,37,24,14,7,10,51,4
3813,105173,105023,6-7(5) 6-2 6-4,R64,121,9,2,56,37,26,6,9,11,10,57,42,9,2,8,64,34
3814,106401,104571,6-2 6-1,R64,57,14,2,35,26,9,4,5,2,2,17,8,11,3,8,26,40
3815,105065,104545,6-2 2-6 7-6(5),R64,121,11,1,57,43,15,4,6,25,9,65,50,15,7,9,132,13
3816,105683,106045,7-6(4) 6-4,R64,92,13,4,52,41,14,6,6,5,4,40,35,13,1,2,12,63
