tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,idx,winner_id,winner_name,winner_hand,winner_ioc,winner_age,loser_id,loser_name,loser_hand,loser_ioc,loser_age
2018-M020,Brisbane,Hard,32,A,20180101,271,8771,105992,Ryan Harrison,R,USA,26,104919,Leonardo Mayer,R,ARG,31
2018-M020,Brisbane,Hard,32,A,20180101,272,8772,111577,Jared Donaldson,R,USA,21,111442,Jordan Thompson,R,AUS,24
2018-M020,Brisbane,Hard,32,A,20180101,273,8773,104797,Denis Istomin,R,UZB,31,106000,Damir Dzumhur,R,BIH,26
2018-M020,Brisbane,Hard,32,A,20180101,275,8774,200282,Alex De Minaur,R,AUS,19,105449,Steve Johnson,R,USA,28
2018-M020,Brisbane,Hard,32,A,20180101,276,8775,111581,Michael Mmoh,R,USA,20,105643,Federico Delbonis,L,ARG,27
2018-M020,Brisbane,Hard,32,A,20180101,277,8776,104999,Mischa Zverev,L,GER,30,105441,John Patrick Smith,L,AUS,28
2018-M020,Brisbane,Hard,32,A,20180101,278,8777,105238,Alexandr Dolgopolov,R,UKR,29,106043,Diego Schwartzman,R,ARG,25
2018-M020,Brisbane,Hard,32,A,20180101,279,8778,104547,Horacio Zeballos,L,ARG,33,124014,Ernesto Escobedo,R,USA,21
2018-M020,Brisbane,Hard,32,A,20180101,280,8779,105051,Matthew Ebden,R,AUS,30,126207,Frances Tiafoe,R,USA,20
2018-M020,Brisbane,Hard,32,A,20180101,282,8780,111202,Hyeon Chung,R,KOR,22,104180,Gilles Muller,L,LUX,35
2018-M020,Brisbane,Hard,32,A,20180101,283,8781,106378,Kyle Edmund,R,GBR,23,133430,Denis Shapovalov,L,CAN,19
2018-M020,Brisbane,Hard,32,A,20180101,284,8782,105357,John Millman,R,AUS,29,105166,Peter Polansky,R,CAN,30
2018-M020,Brisbane,Hard,32,A,20180101,286,8783,105992,Ryan Harrison,R,USA,26,105870,Yannick Hanfmann,U,GER,26
2018-M020,Brisbane,Hard,32,A,20180101,287,8784,104797,Denis Istomin,R,UZB,31,111577,Jared Donaldson,R,USA,21
2018-M020,Brisbane,Hard,32,A,20180101,288,8785,200282,Alex De Minaur,R,AUS,19,105683,Milos Raonic,R,CAN,27
2018-M020,Brisbane,Hard,32,A,20180101,289,8786,111581,Michael Mmoh,R,USA,20,104999,Mischa Zverev,L,GER,30
2018-M020,Brisbane,Hard,32,A,20180101,290,8787,105238,Alexandr Dolgopolov,R,UKR,29,104547,Horacio Zeballos,L,ARG,33
2018-M020,Brisbane,Hard,32,A,20180101,291,8788,106401,Nick Kyrgios,R,AUS,23,105051,Matthew Ebden,R,AUS,30
2018-M020,Brisbane,Hard,32,A,20180101,292,8789,106378,Kyle Edmund,R,GBR,23,111202,Hyeon Chung,R,KOR,22
2018-M020,Brisbane,Hard,32,A,20180101,293,8790,105777,Grigor Dimitrov,R,BUL,27,105357,John Millman,R,AUS,29
2018-M020,Brisbane,Hard,32,A,20180101,294,8791,105992,Ryan Harrison,R,USA,26,104797,Denis Istomin,R,UZB,31
2018-M020,Brisbane,Hard,32,A,20180101,295,8792,200282,Alex De Minaur,R,AUS,19,111581,Michael Mmoh,R,USA,20
2018-M020,Brisbane,Hard,32,A,20180101,296,8793,106401,Nick Kyrgios,R,AUS,23,105238,Alexandr Dolgopolov,R,UKR,29
2018-M020,Brisbane,Hard,32,A,20180101,297,8794,105777,Grigor Dimitrov,R,BUL,27,106378,Kyle Edmund,R,GBR,23
2018-M020,Brisbane,Hard,32,A,20180101,298,8795,105992,Ryan Harrison,R,USA,26,200282,Alex De Minaur,R,AUS,19
2018-M020,Brisbane,Hard,32,A,20180101,299,8796,106401,Nick Kyrgios,R,AUS,23,105777,Grigor Dimitrov,R,BUL,27
2018-M020,Brisbane,Hard,32,A,20180101,300,8797,106401,Nick Kyrgios,R,AUS,23,105992,Ryan Harrison,R,USA,26
2018-0451,Doha,Hard,32,A,20180101,270,8798,106432,Borna Coric,R,CRO,21,105807,Pablo Carreno Busta,R,ESP,26
2018-0451,Doha,Hard,32,A,20180101,271,8799,105932,Nikoloz Basilashvili,R,RUS,26,105341,Thomas Fabbiano,R,ITA,29
2018-0451,Doha,Hard,32,A,20180101,272,8800,126094,Andrey Rublev,R,RUS,20,105649,Cedrik Marcel Stebe,L,GER,27
2018-0451,Doha,Hard,32,A,20180101,273,8801,104269,Fernando Verdasco,L,ESP,34,104534,Dudi Sela,R,ISR,33
2018-0451,Doha,Hard,32,A,20180101,274,8802,105550,Guido Pella,L,ARG,28,105077,Albert Ramos,L,ESP,30
2018-0451,Doha,Hard,32,A,20180101,275,8803,105882,Stefano Travaglia,U,ITA,26,106325,Jabor Al Mutawa,U,QAT,24
2018-0451,Doha,Hard,32,A,20180101,276,8804,105806,Mirza Basic,R,BIH,26,104890,Andreas Haider Maurer,R,AUT,31
2018-0451,Doha,Hard,32,A,20180101,277,8805,103852,Feliciano Lopez,L,ESP,36,104198,Guillermo Garcia Lopez,R,ESP,35
2018-0451,Doha,Hard,32,A,20180101,278,8806,105376,Peter Gojowczyk,R,GER,28,105936,Filip Krajinovic,R,SRB,26
2018-0451,Doha,Hard,32,A,20180101,279,8807,126610,Matteo Berrettini,R,ITA,22,104678,Viktor Troicki,R,SRB,32
2018-0451,Doha,Hard,32,A,20180101,280,8808,104792,Gael Monfils,R,FRA,31,103893,Paolo Lorenzi,R,ITA,36
2018-0451,Doha,Hard,32,A,20180101,281,8809,105526,Jan Lennard Struff,R,GER,28,104607,Tomas Berdych,R,CZE,32
2018-0451,Doha,Hard,32,A,20180101,282,8810,104755,Richard Gasquet,R,FRA,32,103607,Victor Estrella,R,DOM,37
2018-0451,Doha,Hard,32,A,20180101,283,8811,126774,Stefanos Tsitsipas,R,GRE,19,104252,Florian Mayer,R,GER,34
2018-0451,Doha,Hard,32,A,20180101,284,8812,105379,Aljaz Bedene,R,SLO,28,104291,Malek Jaziri,R,TUN,34
2018-0451,Doha,Hard,32,A,20180101,285,8813,106233,Dominic Thiem,R,AUT,24,105539,Evgeny Donskoy,R,RUS,28
2018-0451,Doha,Hard,32,A,20180101,286,8814,106432,Borna Coric,R,CRO,21,105932,Nikoloz Basilashvili,R,RUS,26
2018-0451,Doha,Hard,32,A,20180101,287,8815,126094,Andrey Rublev,R,RUS,20,104269,Fernando Verdasco,L,ESP,34
2018-0451,Doha,Hard,32,A,20180101,288,8816,105550,Guido Pella,L,ARG,28,105882,Stefano Travaglia,U,ITA,26
2018-0451,Doha,Hard,32,A,20180101,289,8817,105806,Mirza Basic,R,BIH,26,103852,Feliciano Lopez,L,ESP,36
2018-0451,Doha,Hard,32,A,20180101,290,8818,105376,Peter Gojowczyk,R,GER,28,126610,Matteo Berrettini,R,ITA,22
2018-0451,Doha,Hard,32,A,20180101,291,8819,104792,Gael Monfils,R,FRA,31,105526,Jan Lennard Struff,R,GER,28
2018-0451,Doha,Hard,32,A,20180101,292,8820,126774,Stefanos Tsitsipas,R,GRE,19,104755,Richard Gasquet,R,FRA,32
2018-0451,Doha,Hard,32,A,20180101,293,8821,106233,Dominic Thiem,R,AUT,24,105379,Aljaz Bedene,R,SLO,28
2018-0451,Doha,Hard,32,A,20180101,294,8822,126094,Andrey Rublev,R,RUS,20,106432,Borna Coric,R,CRO,21
2018-0451,Doha,Hard,32,A,20180101,295,8823,105550,Guido Pella,L,ARG,28,105806,Mirza Basic,R,BIH,26
2018-0451,Doha,Hard,32,A,20180101,296,8824,104792,Gael Monfils,R,FRA,31,105376,Peter Gojowczyk,R,GER,28
2018-0451,Doha,Hard,32,A,20180101,297,8825,106233,Dominic Thiem,R,AUT,24,126774,Stefanos Tsitsipas,R,GRE,19
2018-0451,Doha,Hard,32,A,20180101,298,8826,126094,Andrey Rublev,R,RUS,20,105550,Guido Pella,L,ARG,28
2018-0451,Doha,Hard,32,A,20180101,299,8827,104792,Gael Monfils,R,FRA,31,106233,Dominic Thiem,R,AUT,24
2018-0451,Doha,Hard,32,A,20180101,300,8828,104792,Gael Monfils,R,FRA,31,126094,Andrey Rublev,R,RUS,20
2018-0891,Pune,Hard,32,A,20180101,271,8829,106329,Thiago Monteiro,L,BRA,24,105074,Ruben Bemelmans,L,BEL,30
2018-0891,Pune,Hard,32,A,20180101,272,8830,111513,Laslo Djere,R,SRB,23,105657,Marius Copil,R,ROU,27
2018-0891,Pune,Hard,32,A,20180101,273,8831,105062,Mikhail Kukushkin,R,KAZ,30,105430,Radu Albot,R,MDA,28
2018-0891,Pune,Hard,32,A,20180101,275,8832,105916,Marton Fucsovics,R,HUN,26,106044,Nicolas Kicker,R,ARG,25
2018-0891,Pune,Hard,32,A,20180101,276,8833,111797,Nicolas Jarry,R,CHI,22,104665,Pablo Andujar,R,ESP,32
2018-0891,Pune,Hard,32,A,20180101,277,8834,104898,Robin Haase,R,NED,31,104882,Blaz Kavcic,R,SLO,31
2018-0891,Pune,Hard,32,A,20180101,278,8835,106120,Ricardo Ojeda Lara,U,ESP,25,106210,Jiri Vesely,L,CZE,24
2018-0891,Pune,Hard,32,A,20180101,279,8836,125802,Ilya Ivashka,R,BLR,24,111576,Sumit Nagal,R,IND,20
2018-0891,Pune,Hard,32,A,20180101,280,8837,104468,Gilles Simon,R,FRA,33,105815,Tennys Sandgren,R,USA,26
2018-0891,Pune,Hard,32,A,20180101,282,8838,105732,Pierre Hugues Herbert,R,FRA,27,106065,Marco Cecchinato,R,ITA,25
2018-0891,Pune,Hard,32,A,20180101,283,8839,106026,Yuki Bhambri,R,IND,25,111459,Arjun Kadhe,R,IND,24
2018-0891,Pune,Hard,32,A,20180101,284,8840,106368,Ramkumar Ramanathan,R,IND,23,106148,Roberto Carballes Baena,R,ESP,25
2018-0891,Pune,Hard,32,A,20180101,286,8841,104731,Kevin Anderson,R,RSA,32,106329,Thiago Monteiro,L,BRA,24
2018-0891,Pune,Hard,32,A,20180101,287,8842,105062,Mikhail Kukushkin,R,KAZ,30,111513,Laslo Djere,R,SRB,23
2018-0891,Pune,Hard,32,A,20180101,288,8843,105332,Benoit Paire,R,FRA,29,105916,Marton Fucsovics,R,HUN,26
2018-0891,Pune,Hard,32,A,20180101,289,8844,104898,Robin Haase,R,NED,31,111797,Nicolas Jarry,R,CHI,22
2018-0891,Pune,Hard,32,A,20180101,290,8845,106120,Ricardo Ojeda Lara,U,ESP,25,125802,Ilya Ivashka,R,BLR,24
2018-0891,Pune,Hard,32,A,20180101,291,8846,104468,Gilles Simon,R,FRA,33,105138,Roberto Bautista Agut,R,ESP,30
2018-0891,Pune,Hard,32,A,20180101,292,8847,105732,Pierre Hugues Herbert,R,FRA,27,106026,Yuki Bhambri,R,IND,25
2018-0891,Pune,Hard,32,A,20180101,293,8848,105227,Marin Cilic,R,CRO,29,106368,Ramkumar Ramanathan,R,IND,23
2018-0891,Pune,Hard,32,A,20180101,294,8849,104731,Kevin Anderson,R,RSA,32,105062,Mikhail Kukushkin,R,KAZ,30
2018-0891,Pune,Hard,32,A,20180101,295,8850,105332,Benoit Paire,R,FRA,29,104898,Robin Haase,R,NED,31
2018-0891,Pune,Hard,32,A,20180101,296,8851,104468,Gilles Simon,R,FRA,33,106120,Ricardo Ojeda Lara,U,ESP,25
2018-0891,Pune,Hard,32,A,20180101,297,8852,105227,Marin Cilic,R,CRO,29,105732,Pierre Hugues Herbert,R,FRA,27
2018-0891,Pune,Hard,32,A,20180101,298,8853,104731,Kevin Anderson,R,RSA,32,105332,Benoit Paire,R,FRA,29
2018-0891,Pune,Hard,32,A,20180101,299,8854,104468,Gilles Simon,R,FRA,33,105227,Marin Cilic,R,CRO,29
2018-0891,Pune,Hard,32,A,20180101,300,8855,104468,Gilles Simon,R,FRA,33,104731,Kevin Anderson,R,RSA,32
2018-0301,Auckland,Hard,32,A,20180108,271,8856,133430,Denis Shapovalov,L,CAN,19,104297,Rogerio Dutra Silva,R,BRA,34
2018-0301,Auckland,Hard,32,A,20180108,272,8857,111575,Karen Khachanov,R,RUS,22,105216,Yuichi Sugita,R,JPN,29
2018-0301,Auckland,Hard,32,A,20180108,273,8858,104655,Pablo Cuevas,R,URU,32,106121,Taro Daniel,R,JPN,25
2018-0301,Auckland,Hard,32,A,20180108,275,8859,111202,Hyeon Chung,R,KOR,22,105815,Tennys Sandgren,R,USA,26
2018-0301,Auckland,Hard,32,A,20180108,276,8860,105311,Joao Sousa,R,POR,29,105385,Donald Young,L,USA,28
2018-0301,Auckland,Hard,32,A,20180108,277,8861,103970,David Ferrer,R,ESP,36,200059,Yibing Wu,R,CHN,18
2018-0301,Auckland,Hard,32,A,20180108,278,8862,105138,Roberto Bautista Agut,R,ESP,30,105030,Michael Venus,R,NZL,30
2018-0301,Auckland,Hard,32,A,20180108,279,8863,105449,Steve Johnson,R,USA,28,132482,Liam Caruana,U,USA,20
2018-0301,Auckland,Hard,32,A,20180108,280,8864,106210,Jiri Vesely,L,CZE,24,105430,Radu Albot,R,MDA,28
2018-0301,Auckland,Hard,32,A,20180108,282,8865,105041,Lukas Lacko,R,SVK,30,126774,Stefanos Tsitsipas,R,GRE,19
2018-0301,Auckland,Hard,32,A,20180108,283,8866,104898,Robin Haase,R,NED,31,134770,Casper Ruud,R,NOR,19
2018-0301,Auckland,Hard,32,A,20180108,284,8867,105376,Peter Gojowczyk,R,GER,28,105065,Tim Smyczek,R,USA,30
2018-0301,Auckland,Hard,32,A,20180108,286,8868,105223,Juan Martin del Potro,R,ARG,29,133430,Denis Shapovalov,L,CAN,19
2018-0301,Auckland,Hard,32,A,20180108,287,8869,111575,Karen Khachanov,R,RUS,22,104655,Pablo Cuevas,R,URU,32
2018-0301,Auckland,Hard,32,A,20180108,288,8870,111202,Hyeon Chung,R,KOR,22,104545,John Isner,R,USA,33
2018-0301,Auckland,Hard,32,A,20180108,289,8871,103970,David Ferrer,R,ESP,36,105311,Joao Sousa,R,POR,29
2018-0301,Auckland,Hard,32,A,20180108,290,8872,105138,Roberto Bautista Agut,R,ESP,30,105449,Steve Johnson,R,USA,28
2018-0301,Auckland,Hard,32,A,20180108,291,8873,106210,Jiri Vesely,L,CZE,24,105023,Sam Querrey,R,USA,30
2018-0301,Auckland,Hard,32,A,20180108,292,8874,104898,Robin Haase,R,NED,31,105041,Lukas Lacko,R,SVK,30
2018-0301,Auckland,Hard,32,A,20180108,293,8875,105376,Peter Gojowczyk,R,GER,28,106058,Jack Sock,R,USA,25
2018-0301,Auckland,Hard,32,A,20180108,294,8876,105223,Juan Martin del Potro,R,ARG,29,111575,Karen Khachanov,R,RUS,22
2018-0301,Auckland,Hard,32,A,20180108,295,8877,103970,David Ferrer,R,ESP,36,111202,Hyeon Chung,R,KOR,22
2018-0301,Auckland,Hard,32,A,20180108,296,8878,105138,Roberto Bautista Agut,R,ESP,30,106210,Jiri Vesely,L,CZE,24
2018-0301,Auckland,Hard,32,A,20180108,297,8879,104898,Robin Haase,R,NED,31,105376,Peter Gojowczyk,R,GER,28
2018-0301,Auckland,Hard,32,A,20180108,298,8880,105223,Juan Martin del Potro,R,ARG,29,103970,David Ferrer,R,ESP,36
2018-0301,Auckland,Hard,32,A,20180108,299,8881,105138,Roberto Bautista Agut,R,ESP,30,104898,Robin Haase,R,NED,31
2018-0301,Auckland,Hard,32,A,20180108,300,8882,105138,Roberto Bautista Agut,R,ESP,30,105223,Juan Martin del Potro,R,ARG,29
2018-M001,Sydney,Hard,32,A,20180108,271,8883,105357,John Millman,R,AUS,29,200615,Alexei Popyrin,R,AUS,18
2018-M001,Sydney,Hard,32,A,20180108,272,8884,105332,Benoit Paire,R,FRA,29,105379,Aljaz Bedene,R,SLO,28
2018-M001,Sydney,Hard,32,A,20180108,273,8885,104919,Leonardo Mayer,R,ARG,31,104999,Mischa Zverev,L,GER,30
2018-M001,Sydney,Hard,32,A,20180108,275,8886,103852,Feliciano Lopez,L,ESP,36,126846,Aleksandar Vukic,R,AUS,22
2018-M001,Sydney,Hard,32,A,20180108,276,8887,200282,Alex De Minaur,R,AUS,19,104269,Fernando Verdasco,L,ESP,34
2018-M001,Sydney,Hard,32,A,20180108,277,8888,106000,Damir Dzumhur,R,BIH,26,105526,Jan Lennard Struff,R,GER,28
2018-M001,Sydney,Hard,32,A,20180108,278,8889,105173,Adrian Mannarino,L,FRA,30,105539,Evgeny Donskoy,R,RUS,28
2018-M001,Sydney,Hard,32,A,20180108,279,8890,105575,Ricardas Berankis,R,LTU,28,106109,Alex Bolt,L,AUS,25
2018-M001,Sydney,Hard,32,A,20180108,280,8891,105238,Alexandr Dolgopolov,R,UKR,29,104678,Viktor Troicki,R,SRB,32
2018-M001,Sydney,Hard,32,A,20180108,282,8892,106421,Daniil Medvedev,R,RUS,22,104259,Philipp Kohlschreiber,R,GER,34
2018-M001,Sydney,Hard,32,A,20180108,283,8893,111577,Jared Donaldson,R,USA,21,104468,Gilles Simon,R,FRA,33
2018-M001,Sydney,Hard,32,A,20180108,284,8894,103893,Paolo Lorenzi,R,ITA,36,111442,Jordan Thompson,R,AUS,24
2018-M001,Sydney,Hard,32,A,20180108,286,8895,104180,Gilles Muller,L,LUX,35,105357,John Millman,R,AUS,29
2018-M001,Sydney,Hard,32,A,20180108,287,8896,105332,Benoit Paire,R,FRA,29,104919,Leonardo Mayer,R,ARG,31
2018-M001,Sydney,Hard,32,A,20180108,288,8897,103852,Feliciano Lopez,L,ESP,36,106043,Diego Schwartzman,R,ARG,25
2018-M001,Sydney,Hard,32,A,20180108,289,8898,200282,Alex De Minaur,R,AUS,19,106000,Damir Dzumhur,R,BIH,26
2018-M001,Sydney,Hard,32,A,20180108,290,8899,105173,Adrian Mannarino,L,FRA,30,105575,Ricardas Berankis,R,LTU,28
2018-M001,Sydney,Hard,32,A,20180108,291,8900,104926,Fabio Fognini,R,ITA,31,105238,Alexandr Dolgopolov,R,UKR,29
2018-M001,Sydney,Hard,32,A,20180108,292,8901,106421,Daniil Medvedev,R,RUS,22,111577,Jared Donaldson,R,USA,21
2018-M001,Sydney,Hard,32,A,20180108,293,8902,103893,Paolo Lorenzi,R,ITA,36,105077,Albert Ramos,L,ESP,30
2018-M001,Sydney,Hard,32,A,20180108,294,8903,105332,Benoit Paire,R,FRA,29,104180,Gilles Muller,L,LUX,35
2018-M001,Sydney,Hard,32,A,20180108,295,8904,200282,Alex De Minaur,R,AUS,19,103852,Feliciano Lopez,L,ESP,36
2018-M001,Sydney,Hard,32,A,20180108,296,8905,104926,Fabio Fognini,R,ITA,31,105173,Adrian Mannarino,L,FRA,30
2018-M001,Sydney,Hard,32,A,20180108,297,8906,106421,Daniil Medvedev,R,RUS,22,103893,Paolo Lorenzi,R,ITA,36
2018-M001,Sydney,Hard,32,A,20180108,298,8907,200282,Alex De Minaur,R,AUS,19,105332,Benoit Paire,R,FRA,29
2018-M001,Sydney,Hard,32,A,20180108,299,8908,106421,Daniil Medvedev,R,RUS,22,104926,Fabio Fognini,R,ITA,31
2018-M001,Sydney,Hard,32,A,20180108,300,8909,106421,Daniil Medvedev,R,RUS,22,200282,Alex De Minaur,R,AUS,19
2018-580,Australian Open,Hard,128,G,20180115,101,8910,104745,Rafael Nadal,L,ESP,32,103607,Victor Estrella,R,DOM,37
2018-580,Australian Open,Hard,128,G,20180115,102,8911,104919,Leonardo Mayer,R,ARG,31,111797,Nicolas Jarry,R,CHI,22
2018-580,Australian Open,Hard,128,G,20180115,103,8912,105357,John Millman,R,AUS,29,106432,Borna Coric,R,CRO,21
2018-580,Australian Open,Hard,128,G,20180115,104,8913,106000,Damir Dzumhur,R,BIH,26,103893,Paolo Lorenzi,R,ITA,36
2018-580,Australian Open,Hard,128,G,20180115,105,8914,106043,Diego Schwartzman,R,ARG,25,105583,Dusan Lajovic,R,SRB,28
2018-580,Australian Open,Hard,128,G,20180115,106,8915,134770,Casper Ruud,R,NOR,19,111460,Quentin Halys,R,FRA,21
2018-580,Australian Open,Hard,128,G,20180115,107,8916,105238,Alexandr Dolgopolov,R,UKR,29,104890,Andreas Haider Maurer,R,AUT,31
2018-580,Australian Open,Hard,128,G,20180115,108,8917,105051,Matthew Ebden,R,AUS,30,104545,John Isner,R,USA,33
2018-580,Australian Open,Hard,128,G,20180115,109,8918,105807,Pablo Carreno Busta,R,ESP,27,106186,Jason Kubler,R,AUS,25
2018-580,Australian Open,Hard,128,G,20180115,110,8919,104468,Gilles Simon,R,FRA,33,105657,Marius Copil,R,ROU,27
2018-580,Australian Open,Hard,128,G,20180115,111,8920,104291,Malek Jaziri,R,TUN,34,106099,Salvatore Caruso,R,ITA,25
2018-580,Australian Open,Hard,128,G,20180115,112,8921,104180,Gilles Muller,L,LUX,35,105643,Federico Delbonis,L,ARG,27
2018-580,Australian Open,Hard,128,G,20180115,113,8922,104655,Pablo Cuevas,R,URU,32,104022,Mikhail Youzhny,R,RUS,36
2018-580,Australian Open,Hard,128,G,20180115,114,8923,105992,Ryan Harrison,R,USA,26,104534,Dudi Sela,R,ISR,33
2018-580,Australian Open,Hard,128,G,20180115,115,8924,105311,Joao Sousa,R,POR,29,104460,Dustin Brown,R,GER,33
2018-580,Australian Open,Hard,128,G,20180115,116,8925,105227,Marin Cilic,R,CRO,29,105577,Vasek Pospisil,R,CAN,28
2018-580,Australian Open,Hard,128,G,20180115,117,8926,105777,Grigor Dimitrov,R,BUL,27,110602,Dennis Novak,R,AUT,24
2018-580,Australian Open,Hard,128,G,20180115,118,8927,111456,Mackenzie McDonald,R,USA,23,111200,Elias Ymer,R,SWE,22
2018-580,Australian Open,Hard,128,G,20180115,119,8928,104571,Marcos Baghdatis,R,CYP,33,106026,Yuki Bhambri,R,IND,26
2018-580,Australian Open,Hard,128,G,20180115,120,8929,126094,Andrey Rublev,R,RUS,20,103970,David Ferrer,R,ESP,36
2018-580,Australian Open,Hard,128,G,20180115,121,8930,106401,Nick Kyrgios,R,AUS,23,104297,Rogerio Dutra Silva,R,BRA,34
2018-580,Australian Open,Hard,128,G,20180115,122,8931,104678,Viktor Troicki,R,SRB,32,106109,Alex Bolt,L,AUS,25
2018-580,Australian Open,Hard,128,G,20180115,123,8932,133430,Denis Shapovalov,L,CAN,19,126774,Stefanos Tsitsipas,R,GRE,19
2018-580,Australian Open,Hard,128,G,20180115,124,8933,104542,Jo-Wilfried Tsonga,R,FRA,33,110536,Kevin King,U,USA,27
2018-580,Australian Open,Hard,128,G,20180115,125,8934,106378,Kyle Edmund,R,GBR,23,104731,Kevin Anderson,R,RSA,32
2018-580,Australian Open,Hard,128,G,20180115,126,8935,104797,Denis Istomin,R,UZB,31,105732,Pierre Hugues Herbert,R,FRA,27
2018-580,Australian Open,Hard,128,G,20180115,127,8936,105932,Nikoloz Basilashvili,R,RUS,26,105589,Gerald Melzer,L,AUT,28
2018-580,Australian Open,Hard,128,G,20180115,128,8937,105074,Ruben Bemelmans,L,BEL,30,106298,Lucas Pouille,R,FRA,24
2018-580,Australian Open,Hard,128,G,20180115,129,8938,106415,Yoshihito Nishioka,L,JPN,22,104259,Philipp Kohlschreiber,R,GER,34
2018-580,Australian Open,Hard,128,G,20180115,130,8939,104312,Andreas Seppi,R,ITA,34,144895,Corentin Moutet,L,FRA,19
2018-580,Australian Open,Hard,128,G,20180115,131,8940,103333,Ivo Karlovic,R,CRO,39,111513,Laslo Djere,R,SRB,23
2018-580,Australian Open,Hard,128,G,20180115,132,8941,105216,Yuichi Sugita,R,JPN,29,106058,Jack Sock,R,USA,25
2018-580,Australian Open,Hard,128,G,20180115,133,8942,106233,Dominic Thiem,R,AUT,24,105550,Guido Pella,L,ARG,28
2018-580,Australian Open,Hard,128,G,20180115,134,8943,106045,Denis Kudla,R,USA,25,105449,Steve Johnson,R,USA,28
2018-580,Australian Open,Hard,128,G,20180115,135,8944,106210,Jiri Vesely,L,CZE,25,106324,Vaclav Safranek,R,CZE,24
2018-580,Australian Open,Hard,128,G,20180115,136,8945,105173,Adrian Mannarino,L,FRA,30,126610,Matteo Berrettini,R,ITA,22
2018-580,Australian Open,Hard,128,G,20180115,137,8946,104269,Fernando Verdasco,L,ESP,34,105138,Roberto Bautista Agut,R,ESP,30
2018-580,Australian Open,Hard,128,G,20180115,138,8947,109739,Maximilian Marterer,L,GER,23,105649,Cedrik Marcel Stebe,L,GER,27
2018-580,Australian Open,Hard,128,G,20180115,139,8948,105815,Tennys Sandgren,R,USA,26,104871,Jeremy Chardy,R,FRA,31
2018-580,Australian Open,Hard,128,G,20180115,140,8949,104527,Stan Wawrinka,R,SUI,33,105575,Ricardas Berankis,R,LTU,28
2018-580,Australian Open,Hard,128,G,20180115,141,8950,104925,Novak Djokovic,R,SRB,31,105385,Donald Young,L,USA,28
2018-580,Australian Open,Hard,128,G,20180115,142,8951,104792,Gael Monfils,R,FRA,31,144719,Jaume Munar,R,ESP,21
2018-580,Australian Open,Hard,128,G,20180115,143,8952,105065,Tim Smyczek,R,USA,30,200615,Alexei Popyrin,R,AUS,18
2018-580,Australian Open,Hard,128,G,20180115,144,8953,105077,Albert Ramos,L,ESP,30,111577,Jared Donaldson,R,USA,21
2018-580,Australian Open,Hard,128,G,20180115,145,8954,111202,Hyeon Chung,R,KOR,22,104999,Mischa Zverev,L,GER,30
2018-580,Australian Open,Hard,128,G,20180115,146,8955,106421,Daniil Medvedev,R,RUS,22,106423,Thanasi Kokkinakis,R,AUS,22
2018-580,Australian Open,Hard,128,G,20180115,147,8956,105376,Peter Gojowczyk,R,GER,29,105062,Mikhail Kukushkin,R,KAZ,30
2018-580,Australian Open,Hard,128,G,20180115,148,8957,100644,Alexander Zverev,R,GER,21,105341,Thomas Fabbiano,R,ITA,29
2018-580,Australian Open,Hard,128,G,20180115,149,8958,105676,David Goffin,R,BEL,27,104897,Matthias Bachinger,R,GER,31
2018-580,Australian Open,Hard,128,G,20180115,150,8959,103898,Julien Benneteau,R,FRA,36,106121,Taro Daniel,R,JPN,25
2018-580,Australian Open,Hard,128,G,20180115,151,8960,105539,Evgeny Donskoy,R,RUS,28,104252,Florian Mayer,R,GER,34
2018-580,Australian Open,Hard,128,G,20180115,152,8961,104926,Fabio Fognini,R,ITA,31,104547,Horacio Zeballos,L,ARG,33
2018-580,Australian Open,Hard,128,G,20180115,153,8962,104607,Tomas Berdych,R,CZE,32,200282,Alex De Minaur,R,AUS,19
2018-580,Australian Open,Hard,128,G,20180115,154,8963,104198,Guillermo Garcia Lopez,R,ESP,35,105332,Benoit Paire,R,FRA,29
2018-580,Australian Open,Hard,128,G,20180115,155,8964,111575,Karen Khachanov,R,RUS,22,105166,Peter Polansky,R,CAN,30
2018-580,Australian Open,Hard,128,G,20180115,156,8965,105223,Juan Martin del Potro,R,ARG,29,126207,Frances Tiafoe,R,USA,20
2018-580,Australian Open,Hard,128,G,20180115,157,8966,105023,Sam Querrey,R,USA,30,103852,Feliciano Lopez,L,ESP,36
2018-580,Australian Open,Hard,128,G,20180115,158,8967,105916,Marton Fucsovics,R,HUN,26,105430,Radu Albot,R,MDA,28
2018-580,Australian Open,Hard,128,G,20180115,159,8968,106044,Nicolas Kicker,R,ARG,25,111442,Jordan Thompson,R,AUS,24
2018-580,Australian Open,Hard,128,G,20180115,160,8969,105041,Lukas Lacko,R,SVK,30,105683,Milos Raonic,R,CAN,27
2018-580,Australian Open,Hard,128,G,20180115,161,8970,104755,Richard Gasquet,R,FRA,32,104882,Blaz Kavcic,R,SLO,31
2018-580,Australian Open,Hard,128,G,20180115,162,8971,132283,Lorenzo Sonego,R,ITA,23,104898,Robin Haase,R,NED,31
2018-580,Australian Open,Hard,128,G,20180115,163,8972,105526,Jan Lennard Struff,R,GER,28,126952,Soon Woo Kwon,R,KOR,20
2018-580,Australian Open,Hard,128,G,20180115,164,8973,103819,Roger Federer,R,SUI,36,105379,Aljaz Bedene,R,SLO,28
