tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,idx,winner_id,winner_name,winner_hand,winner_ioc,winner_age,loser_id,loser_name,loser_hand,loser_ioc,loser_age
2017-0891,Chennai,Hard,32,A,20170102,278,5918,111202,Hyeon Chung,R,KOR,21,106432,Borna Coric,R,CRO,20
2017-0891,Chennai,Hard,32,A,20170102,279,5919,104534,Dudi Sela,R,ISR,32,106000,Damir Dzumhur,R,BIH,25
2017-0891,Chennai,Hard,32,A,20170102,280,5920,104327,Steve Darcis,R,BEL,33,105254,Nikola Mektic,R,CRO,28
2017-0891,Chennai,Hard,32,A,20170102,282,5921,104229,Yen Hsun Lu,R,TPE,33,105430,Radu Albot,R,MDA,27
2017-0891,Chennai,Hard,32,A,20170102,283,5922,106421,Daniil Medvedev,R,RUS,21,106329,Thiago Monteiro,L,BRA,23
2017-0891,Chennai,Hard,32,A,20170102,284,5923,106075,Jozef Kovalik,R,SVK,24,105671,Gastao Elias,R,POR,26
2017-0891,Chennai,Hard,32,A,20170102,286,5924,105138,Roberto Bautista Agut,R,ESP,29,104297,Rogerio Dutra Silva,R,BRA,33
2017-0891,Chennai,Hard,32,A,20170102,287,5925,104022,Mikhail Youzhny,R,RUS,35,105952,Renzo Olivo,R,ARG,25
2017-0891,Chennai,Hard,32,A,20170102,288,5926,105379,Aljaz Bedene,R,SLO,27,105373,Martin Klizan,L,SVK,27
2017-0891,Chennai,Hard,32,A,20170102,289,5927,105332,Benoit Paire,R,FRA,28,106026,Yuki Bhambri,R,IND,24
2017-0891,Chennai,Hard,32,A,20170102,290,5928,104534,Dudi Sela,R,ISR,32,111202,Hyeon Chung,R,KOR,21
2017-0891,Chennai,Hard,32,A,20170102,291,5929,105077,Albert Ramos,L,ESP,29,104327,Steve Darcis,R,BEL,33
2017-0891,Chennai,Hard,32,A,20170102,292,5930,106421,Daniil Medvedev,R,RUS,21,104229,Yen Hsun Lu,R,TPE,33
2017-0891,Chennai,Hard,32,A,20170102,293,5931,106075,Jozef Kovalik,R,SVK,24,105227,Marin Cilic,R,CRO,28
2017-0891,Chennai,Hard,32,A,20170102,294,5932,105138,Roberto Bautista Agut,R,ESP,29,104022,Mikhail Youzhny,R,RUS,35
2017-0891,Chennai,Hard,32,A,20170102,295,5933,105332,Benoit Paire,R,FRA,28,105379,Aljaz Bedene,R,SLO,27
2017-0891,Chennai,Hard,32,A,20170102,296,5934,104534,Dudi Sela,R,ISR,32,105077,Albert Ramos,L,ESP,29
2017-0891,Chennai,Hard,32,A,20170102,297,5935,106421,Daniil Medvedev,R,RUS,21,106075,Jozef Kovalik,R,SVK,24
2017-0891,Chennai,Hard,32,A,20170102,298,5936,105138,Roberto Bautista Agut,R,ESP,29,105332,Benoit Paire,R,FRA,28
2017-0891,Chennai,Hard,32,A,20170102,299,5937,106421,Daniil Medvedev,R,RUS,21,104534,Dudi Sela,R,ISR,32
2017-0891,Chennai,Hard,32,A,20170102,300,5938,105138,Roberto Bautista Agut,R,ESP,29,106421,Daniil Medvedev,R,RUS,21
2017-0451,Doha,Hard,32,A,20170102,270,5939,104925,Novak Djokovic,R,SRB,30,105526,Jan Lennard Struff,R,GER,27
2017-0451,Doha,Hard,32,A,20170102,271,5940,104547,Horacio Zeballos,L,ARG,32,104252,Florian Mayer,R,GER,33
2017-0451,Doha,Hard,32,A,20170102,272,5941,105963,Arthur De Greef,R,BEL,25,105633,Mohamed Safwat,R,EGY,26
2017-0451,Doha,Hard,32,A,20170102,273,5942,103285,Radek Stepanek,R,CZE,38,104571,Marcos Baghdatis,R,CYP,32
2017-0451,Doha,Hard,32,A,20170102,274,5943,105676,David Goffin,R,BEL,26,104898,Robin Haase,R,NED,30
2017-0451,Doha,Hard,32,A,20170102,275,5944,104269,Fernando Verdasco,L,ESP,33,105577,Vasek Pospisil,R,CAN,27
2017-0451,Doha,Hard,32,A,20170102,276,5945,111575,Karen Khachanov,R,RUS,21,122570,Mubarak Shannan Zayid,U,QAT,22
2017-0451,Doha,Hard,32,A,20170102,277,5946,103333,Ivo Karlovic,R,CRO,38,105011,Illya Marchenko,R,UKR,29
2017-0451,Doha,Hard,32,A,20170102,278,5947,104542,Jo-Wilfried Tsonga,R,FRA,32,105723,Andrey Kuznetsov,R,RUS,26
2017-0451,Doha,Hard,32,A,20170102,279,5948,104460,Dustin Brown,R,GER,32,105487,Facundo Bagnis,L,ARG,27
2017-0451,Doha,Hard,32,A,20170102,280,5949,106210,Jiri Vesely,L,CZE,23,105551,Anil Yuksel,L,TUR,27
2017-0451,Doha,Hard,32,A,20170102,281,5950,104607,Tomas Berdych,R,CZE,31,105561,Alessandro Giannessi,L,ITA,27
2017-0451,Doha,Hard,32,A,20170102,282,5951,104259,Philipp Kohlschreiber,R,GER,33,104291,Malek Jaziri,R,TUN,33
2017-0451,Doha,Hard,32,A,20170102,283,5952,104597,Nicolas Almagro,R,ESP,31,103893,Paolo Lorenzi,R,ITA,35
2017-0451,Doha,Hard,32,A,20170102,284,5953,105589,Gerald Melzer,L,AUT,26,103908,Paul Henri Mathieu,R,FRA,35
2017-0451,Doha,Hard,32,A,20170102,285,5954,104918,Andy Murray,R,GBR,30,104871,Jeremy Chardy,R,FRA,30
2017-0451,Doha,Hard,32,A,20170102,286,5955,104925,Novak Djokovic,R,SRB,30,104547,Horacio Zeballos,L,ARG,32
2017-0451,Doha,Hard,32,A,20170102,287,5956,103285,Radek Stepanek,R,CZE,38,105963,Arthur De Greef,R,BEL,25
2017-0451,Doha,Hard,32,A,20170102,288,5957,104269,Fernando Verdasco,L,ESP,33,105676,David Goffin,R,BEL,26
2017-0451,Doha,Hard,32,A,20170102,289,5958,103333,Ivo Karlovic,R,CRO,38,111575,Karen Khachanov,R,RUS,21
2017-0451,Doha,Hard,32,A,20170102,290,5959,104542,Jo-Wilfried Tsonga,R,FRA,32,104460,Dustin Brown,R,GER,32
2017-0451,Doha,Hard,32,A,20170102,291,5960,104607,Tomas Berdych,R,CZE,31,106210,Jiri Vesely,L,CZE,23
2017-0451,Doha,Hard,32,A,20170102,292,5961,104597,Nicolas Almagro,R,ESP,31,104259,Philipp Kohlschreiber,R,GER,33
2017-0451,Doha,Hard,32,A,20170102,293,5962,104918,Andy Murray,R,GBR,30,105589,Gerald Melzer,L,AUT,26
2017-0451,Doha,Hard,32,A,20170102,294,5963,104925,Novak Djokovic,R,SRB,30,103285,Radek Stepanek,R,CZE,38
2017-0451,Doha,Hard,32,A,20170102,295,5964,104269,Fernando Verdasco,L,ESP,33,103333,Ivo Karlovic,R,CRO,38
2017-0451,Doha,Hard,32,A,20170102,296,5965,104607,Tomas Berdych,R,CZE,31,104542,Jo-Wilfried Tsonga,R,FRA,32
2017-0451,Doha,Hard,32,A,20170102,297,5966,104918,Andy Murray,R,GBR,30,104597,Nicolas Almagro,R,ESP,31
2017-0451,Doha,Hard,32,A,20170102,298,5967,104925,Novak Djokovic,R,SRB,30,104269,Fernando Verdasco,L,ESP,33
2017-0451,Doha,Hard,32,A,20170102,299,5968,104918,Andy Murray,R,GBR,30,104607,Tomas Berdych,R,CZE,31
2017-0451,Doha,Hard,32,A,20170102,300,5969,104925,Novak Djokovic,R,SRB,30,104918,Andy Murray,R,GBR,30
2017-0301,Auckland,Hard,32,A,20170109,271,5970,104291,Malek Jaziri,R,TUN,33,106043,Diego Schwartzman,R,ARG,24
2017-0301,Auckland,Hard,32,A,20170109,272,5971,104229,Yen Hsun Lu,R,TPE,33,111575,Karen Khachanov,R,RUS,21
2017-0301,Auckland,Hard,32,A,20170109,273,5972,105449,Steve Johnson,R,USA,27,103565,Stephane Robert,R,FRA,37
2017-0301,Auckland,Hard,32,A,20170109,275,5973,105992,Ryan Harrison,R,USA,25,104198,Guillermo Garcia Lopez,R,ESP,34
2017-0301,Auckland,Hard,32,A,20170109,276,5974,104871,Jeremy Chardy,R,FRA,30,104677,Artem Sitak,R,NZL,31
2017-0301,Auckland,Hard,32,A,20170109,277,5975,103852,Feliciano Lopez,L,ESP,35,105030,Michael Venus,R,NZL,29
2017-0301,Auckland,Hard,32,A,20170109,278,5976,105311,Joao Sousa,R,POR,28,105077,Albert Ramos,L,ESP,29
2017-0301,Auckland,Hard,32,A,20170109,279,5977,105454,Brydan Klein,R,AUS,27,105487,Facundo Bagnis,L,ARG,27
2017-0301,Auckland,Hard,32,A,20170109,280,5978,104898,Robin Haase,R,NED,30,110686,Finn Tearney,R,NZL,26
2017-0301,Auckland,Hard,32,A,20170109,282,5979,104571,Marcos Baghdatis,R,CYP,32,105173,Adrian Mannarino,L,FRA,29
2017-0301,Auckland,Hard,32,A,20170109,283,5980,104460,Dustin Brown,R,GER,32,111581,Michael Mmoh,R,USA,19
2017-0301,Auckland,Hard,32,A,20170109,284,5981,106210,Jiri Vesely,L,CZE,24,104547,Horacio Zeballos,L,ARG,32
2017-0301,Auckland,Hard,32,A,20170109,286,5982,104545,John Isner,R,USA,32,104291,Malek Jaziri,R,TUN,33
2017-0301,Auckland,Hard,32,A,20170109,287,5983,105449,Steve Johnson,R,USA,27,104229,Yen Hsun Lu,R,TPE,33
2017-0301,Auckland,Hard,32,A,20170109,288,5984,106058,Jack Sock,R,USA,24,105992,Ryan Harrison,R,USA,25
2017-0301,Auckland,Hard,32,A,20170109,289,5985,104871,Jeremy Chardy,R,FRA,30,103852,Feliciano Lopez,L,ESP,35
2017-0301,Auckland,Hard,32,A,20170109,290,5986,105311,Joao Sousa,R,POR,28,105454,Brydan Klein,R,AUS,27
2017-0301,Auckland,Hard,32,A,20170109,291,5987,104898,Robin Haase,R,NED,30,103970,David Ferrer,R,ESP,35
2017-0301,Auckland,Hard,32,A,20170109,292,5988,104571,Marcos Baghdatis,R,CYP,32,104460,Dustin Brown,R,GER,32
2017-0301,Auckland,Hard,32,A,20170109,293,5989,106210,Jiri Vesely,L,CZE,24,104907,Jose Rubin Statham,R,NZL,30
2017-0301,Auckland,Hard,32,A,20170109,294,5990,105449,Steve Johnson,R,USA,27,104545,John Isner,R,USA,32
2017-0301,Auckland,Hard,32,A,20170109,295,5991,106058,Jack Sock,R,USA,24,104871,Jeremy Chardy,R,FRA,30
2017-0301,Auckland,Hard,32,A,20170109,296,5992,105311,Joao Sousa,R,POR,28,104898,Robin Haase,R,NED,30
2017-0301,Auckland,Hard,32,A,20170109,297,5993,104571,Marcos Baghdatis,R,CYP,32,106210,Jiri Vesely,L,CZE,24
2017-0301,Auckland,Hard,32,A,20170109,298,5994,106058,Jack Sock,R,USA,24,105449,Steve Johnson,R,USA,27
2017-0301,Auckland,Hard,32,A,20170109,299,5995,105311,Joao Sousa,R,POR,28,104571,Marcos Baghdatis,R,CYP,32
2017-0301,Auckland,Hard,32,A,20170109,300,5996,106058,Jack Sock,R,USA,24,105311,Joao Sousa,R,POR,28
2017-M001,Sydney,Hard,32,A,20170109,270,5997,104180,Gilles Muller,L,LUX,34,104678,Viktor Troicki,R,SRB,31
2017-M001,Sydney,Hard,32,A,20170109,271,5998,105554,Daniel Evans,R,GBR,27,105723,Andrey Kuznetsov,R,RUS,26
2017-M001,Sydney,Hard,32,A,20170109,273,5999,103917,Nicolas Mahut,R,FRA,35,105064,Thomaz Bellucci,L,BRA,29
2017-M001,Sydney,Hard,32,A,20170109,274,6000,105881,Matthew Barton,R,AUS,25,106378,Kyle Edmund,R,GBR,22
2017-M001,Sydney,Hard,32,A,20170109,275,6001,104180,Gilles Muller,L,LUX,34,105238,Alexandr Dolgopolov,R,UKR,28
2017-M001,Sydney,Hard,32,A,20170109,277,6002,103893,Paolo Lorenzi,R,ITA,35,104252,Florian Mayer,R,GER,33
2017-M001,Sydney,Hard,32,A,20170109,278,6003,111442,Jordan Thompson,R,AUS,23,105932,Nikoloz Basilashvili,R,RUS,25
2017-M001,Sydney,Hard,32,A,20170109,279,6004,104259,Philipp Kohlschreiber,R,GER,33,104926,Fabio Fognini,R,ITA,30
2017-M001,Sydney,Hard,32,A,20170109,280,6005,105723,Andrey Kuznetsov,R,RUS,26,105373,Martin Klizan,L,SVK,27
2017-M001,Sydney,Hard,32,A,20170109,281,6006,200282,Alex De Minaur,R,AUS,18,105332,Benoit Paire,R,FRA,28
2017-M001,Sydney,Hard,32,A,20170109,282,6007,104999,Mischa Zverev,L,GER,29,104597,Nicolas Almagro,R,ESP,31
2017-M001,Sydney,Hard,32,A,20170109,284,6008,104719,Marcel Granollers,R,ESP,31,105053,Santiago Giraldo,R,COL,29
2017-M001,Sydney,Hard,32,A,20170109,285,6009,105554,Daniel Evans,R,GBR,27,106329,Thiago Monteiro,L,BRA,23
2017-M001,Sydney,Hard,32,A,20170109,286,6010,105671,Gastao Elias,R,POR,26,106331,Christopher O'Connell,U,AUS,23
2017-M001,Sydney,Hard,32,A,20170109,288,6011,104655,Pablo Cuevas,R,URU,31,103917,Nicolas Mahut,R,FRA,35
2017-M001,Sydney,Hard,32,A,20170109,289,6012,104180,Gilles Muller,L,LUX,34,105881,Matthew Barton,R,AUS,25
2017-M001,Sydney,Hard,32,A,20170109,290,6013,104678,Viktor Troicki,R,SRB,31,103893,Paolo Lorenzi,R,ITA,35
2017-M001,Sydney,Hard,32,A,20170109,291,6014,104259,Philipp Kohlschreiber,R,GER,33,111442,Jordan Thompson,R,AUS,23
2017-M001,Sydney,Hard,32,A,20170109,292,6015,105723,Andrey Kuznetsov,R,RUS,26,200282,Alex De Minaur,R,AUS,18
2017-M001,Sydney,Hard,32,A,20170109,293,6016,105807,Pablo Carreno Busta,R,ESP,25,104999,Mischa Zverev,L,GER,29
2017-M001,Sydney,Hard,32,A,20170109,294,6017,105554,Daniel Evans,R,GBR,27,104719,Marcel Granollers,R,ESP,31
2017-M001,Sydney,Hard,32,A,20170109,295,6018,106233,Dominic Thiem,R,AUT,23,105671,Gastao Elias,R,POR,26
2017-M001,Sydney,Hard,32,A,20170109,296,6019,104180,Gilles Muller,L,LUX,34,104655,Pablo Cuevas,R,URU,31
2017-M001,Sydney,Hard,32,A,20170109,297,6020,104678,Viktor Troicki,R,SRB,31,104259,Philipp Kohlschreiber,R,GER,33
2017-M001,Sydney,Hard,32,A,20170109,298,6021,105723,Andrey Kuznetsov,R,RUS,26,105807,Pablo Carreno Busta,R,ESP,25
2017-M001,Sydney,Hard,32,A,20170109,299,6022,105554,Daniel Evans,R,GBR,27,106233,Dominic Thiem,R,AUT,23
2017-M001,Sydney,Hard,32,A,20170109,300,6023,104180,Gilles Muller,L,LUX,34,105554,Daniel Evans,R,GBR,27
2017-580,Australian Open,Hard,128,G,20170116,100,6024,104918,Andy Murray,R,GBR,30,105011,Illya Marchenko,R,UKR,29
2017-580,Australian Open,Hard,128,G,20170116,101,6025,126094,Andrey Rublev,R,RUS,19,104229,Yen Hsun Lu,R,TPE,33
2017-580,Australian Open,Hard,128,G,20170116,102,6026,200282,Alex De Minaur,R,AUS,18,105589,Gerald Melzer,L,AUT,27
2017-580,Australian Open,Hard,128,G,20170116,103,6027,105023,Sam Querrey,R,USA,29,111460,Quentin Halys,R,FRA,20
2017-580,Australian Open,Hard,128,G,20170116,104,6028,104545,John Isner,R,USA,32,104505,Konstantin Kravchuk,R,RUS,32
2017-580,Australian Open,Hard,128,G,20170116,105,6029,104999,Mischa Zverev,L,GER,29,104198,Guillermo Garcia Lopez,R,ESP,34
2017-580,Australian Open,Hard,128,G,20170116,106,6030,104291,Malek Jaziri,R,TUN,33,104424,Go Soeda,R,JPN,32
2017-580,Australian Open,Hard,128,G,20170116,107,6031,122330,Alexander Bublik,R,KAZ,20,106298,Lucas Pouille,R,FRA,23
2017-580,Australian Open,Hard,128,G,20170116,108,6032,104607,Tomas Berdych,R,CZE,31,104563,Luca Vanni,R,ITA,32
2017-580,Australian Open,Hard,128,G,20170116,109,6033,105992,Ryan Harrison,R,USA,25,103917,Nicolas Mahut,R,FRA,35
2017-580,Australian Open,Hard,128,G,20170116,110,6034,111511,Noah Rubin,R,USA,21,106216,Bjorn Fratangelo,R,USA,23
2017-580,Australian Open,Hard,128,G,20170116,111,6035,103819,Roger Federer,R,SUI,35,103781,Jurgen Melzer,L,AUT,36
2017-580,Australian Open,Hard,128,G,20170116,112,6036,105041,Lukas Lacko,R,SVK,29,105077,Albert Ramos,L,ESP,29
2017-580,Australian Open,Hard,128,G,20170116,113,6037,104534,Dudi Sela,R,ISR,32,104719,Marcel Granollers,R,ESP,31
2017-580,Australian Open,Hard,128,G,20170116,114,6038,104871,Jeremy Chardy,R,FRA,30,104597,Nicolas Almagro,R,ESP,31
2017-580,Australian Open,Hard,128,G,20170116,115,6039,105453,Kei Nishikori,R,JPN,27,105723,Andrey Kuznetsov,R,RUS,26
2017-580,Australian Open,Hard,128,G,20170116,116,6040,104527,Stan Wawrinka,R,SUI,32,105373,Martin Klizan,L,SVK,28
2017-580,Australian Open,Hard,128,G,20170116,117,6041,105449,Steve Johnson,R,USA,27,105643,Federico Delbonis,L,ARG,26
2017-580,Australian Open,Hard,128,G,20170116,118,6042,103893,Paolo Lorenzi,R,ITA,35,105902,James Duckworth,R,AUS,25
2017-580,Australian Open,Hard,128,G,20170116,119,6043,104678,Viktor Troicki,R,SRB,31,106000,Damir Dzumhur,R,BIH,25
2017-580,Australian Open,Hard,128,G,20170116,120,6044,106043,Diego Schwartzman,R,ARG,24,104655,Pablo Cuevas,R,URU,31
2017-580,Australian Open,Hard,128,G,20170116,121,6045,104327,Steve Darcis,R,BEL,33,105032,Sam Groth,R,AUS,29
2017-580,Australian Open,Hard,128,G,20170116,122,6046,104312,Andreas Seppi,R,ITA,33,103908,Paul Henri Mathieu,R,FRA,35
2017-580,Australian Open,Hard,128,G,20170116,123,6047,106401,Nick Kyrgios,R,AUS,22,105671,Gastao Elias,R,POR,26
2017-580,Australian Open,Hard,128,G,20170116,124,6048,104542,Jo-Wilfried Tsonga,R,FRA,32,106329,Thiago Monteiro,L,BRA,23
2017-580,Australian Open,Hard,128,G,20170116,125,6049,105583,Dusan Lajovic,R,SRB,27,103565,Stephane Robert,R,FRA,37
2017-580,Australian Open,Hard,128,G,20170116,126,6050,111575,Karen Khachanov,R,RUS,21,105173,Adrian Mannarino,L,FRA,29
2017-580,Australian Open,Hard,128,G,20170116,127,6051,106058,Jack Sock,R,USA,24,105732,Pierre Hugues Herbert,R,FRA,26
2017-580,Australian Open,Hard,128,G,20170116,128,6052,106071,Bernard Tomic,R,AUS,24,105064,Thomaz Bellucci,L,BRA,29
2017-580,Australian Open,Hard,128,G,20170116,129,6053,103607,Victor Estrella,R,DOM,36,105379,Aljaz Bedene,R,SLO,27
2017-580,Australian Open,Hard,128,G,20170116,130,6054,105554,Daniel Evans,R,GBR,27,105487,Facundo Bagnis,L,ARG,27
2017-580,Australian Open,Hard,128,G,20170116,131,6055,105227,Marin Cilic,R,CRO,28,105668,Jerzy Janowicz,R,POL,26
2017-580,Australian Open,Hard,128,G,20170116,132,6056,104792,Gael Monfils,R,FRA,30,106210,Jiri Vesely,L,CZE,24
2017-580,Australian Open,Hard,128,G,20170116,133,6057,105238,Alexandr Dolgopolov,R,UKR,28,106432,Borna Coric,R,CRO,20
2017-580,Australian Open,Hard,128,G,20170116,134,6058,105385,Donald Young,L,USA,27,105341,Thomas Fabbiano,R,ITA,28
2017-580,Australian Open,Hard,128,G,20170116,135,6059,104259,Philipp Kohlschreiber,R,GER,33,105932,Nikoloz Basilashvili,R,RUS,25
2017-580,Australian Open,Hard,128,G,20170116,136,6060,100644,Alexander Zverev,R,GER,20,104898,Robin Haase,R,NED,30
2017-580,Australian Open,Hard,128,G,20170116,137,6061,126207,Frances Tiafoe,R,USA,19,105062,Mikhail Kukushkin,R,KAZ,29
2017-580,Australian Open,Hard,128,G,20170116,138,6062,104571,Marcos Baghdatis,R,CYP,32,104022,Mikhail Youzhny,R,RUS,35
2017-580,Australian Open,Hard,128,G,20170116,139,6063,104745,Rafael Nadal,L,ESP,31,104252,Florian Mayer,R,GER,33
2017-580,Australian Open,Hard,128,G,20170116,140,6064,105138,Roberto Bautista Agut,R,ESP,29,105550,Guido Pella,L,ARG,27
2017-580,Australian Open,Hard,128,G,20170116,141,6065,106415,Yoshihito Nishioka,L,JPN,21,106109,Alex Bolt,L,AUS,24
2017-580,Australian Open,Hard,128,G,20170116,142,6066,124014,Ernesto Escobedo,R,USA,21,106421,Daniil Medvedev,R,RUS,21
2017-580,Australian Open,Hard,128,G,20170116,143,6067,103970,David Ferrer,R,ESP,35,117357,Omar Jasika,L,AUS,20
2017-580,Australian Open,Hard,128,G,20170116,144,6068,104468,Gilles Simon,R,FRA,32,111581,Michael Mmoh,R,USA,19
2017-580,Australian Open,Hard,128,G,20170116,145,6069,104297,Rogerio Dutra Silva,R,BRA,33,111577,Jared Donaldson,R,USA,20
2017-580,Australian Open,Hard,128,G,20170116,146,6070,104180,Gilles Muller,L,LUX,34,126203,Taylor Fritz,R,USA,19
2017-580,Australian Open,Hard,128,G,20170116,147,6071,105683,Milos Raonic,R,CAN,26,104460,Dustin Brown,R,GER,32
2017-580,Australian Open,Hard,128,G,20170116,148,6072,106233,Dominic Thiem,R,AUT,23,105526,Jan Lennard Struff,R,GER,27
2017-580,Australian Open,Hard,128,G,20170116,149,6073,111442,Jordan Thompson,R,AUS,23,105311,Joao Sousa,R,POR,28
2017-580,Australian Open,Hard,128,G,20170116,150,6074,105332,Benoit Paire,R,FRA,28,103163,Tommy Haas,R,GER,39
2017-580,Australian Open,Hard,128,G,20170116,151,6075,104926,Fabio Fognini,R,ITA,30,103852,Feliciano Lopez,L,ESP,35
2017-580,Australian Open,Hard,128,G,20170116,152,6076,103333,Ivo Karlovic,R,CRO,38,104547,Horacio Zeballos,L,ARG,32
2017-580,Australian Open,Hard,128,G,20170116,153,6077,106225,Andrew Whittington,R,AUS,23,106361,Adam Pavlasek,R,CZE,22
2017-580,Australian Open,Hard,128,G,20170116,154,6078,103285,Radek Stepanek,R,CZE,38,104098,Dmitry Tursunov,R,RUS,34
2017-580,Australian Open,Hard,128,G,20170116,155,6079,105676,David Goffin,R,BEL,26,124187,Reilly Opelka,R,USA,19
2017-580,Australian Open,Hard,128,G,20170116,156,6080,105777,Grigor Dimitrov,R,BUL,26,106331,Christopher O'Connell,U,AUS,23
2017-580,Australian Open,Hard,128,G,20170116,157,6081,111202,Hyeon Chung,R,KOR,21,105952,Renzo Olivo,R,ARG,25
2017-580,Australian Open,Hard,128,G,20170116,158,6082,104122,Carlos Berlocq,R,ARG,34,105430,Radu Albot,R,MDA,27
2017-580,Australian Open,Hard,128,G,20170116,159,6083,104755,Richard Gasquet,R,FRA,31,106425,Blake Mott,U,AUS,21
2017-580,Australian Open,Hard,128,G,20170116,160,6084,105807,Pablo Carreno Busta,R,ESP,26,105166,Peter Polansky,R,CAN,29
2017-580,Australian Open,Hard,128,G,20170116,161,6085,106378,Kyle Edmund,R,GBR,22,105053,Santiago Giraldo,R,COL,29
2017-580,Australian Open,Hard,128,G,20170116,162,6086,104797,Denis Istomin,R,UZB,30,104471,Ivan Dodig,R,CRO,32
