tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,idx,winner_id,winner_name,winner_hand,winner_ioc,winner_age,loser_id,loser_name,loser_hand,loser_ioc,loser_age
2016-M020,Brisbane,Hard,32,A,20160104,296,2966,106233,Dominic Thiem,R,AUT,22,105227,Marin Cilic,R,CRO,27
2016-M020,Brisbane,Hard,32,A,20160104,297,2967,103819,Roger Federer,R,SUI,34,105777,Grigor Dimitrov,R,BUL,25
2016-M020,Brisbane,Hard,32,A,20160104,298,2968,105683,Milos Raonic,R,CAN,25,106071,Bernard Tomic,R,AUS,23
2016-M020,Brisbane,Hard,32,A,20160104,299,2969,103819,Roger Federer,R,SUI,34,106233,Dominic Thiem,R,AUT,22
2016-M020,Brisbane,Hard,32,A,20160104,300,2970,105683,Milos Raonic,R,CAN,25,103819,Roger Federer,R,SUI,34
2016-0891,Chennai,Hard,32,A,20160104,271,2971,106368,Ramkumar Ramanathan,R,IND,21,104593,Daniel Gimeno Traver,R,ESP,30
2016-0891,Chennai,Hard,32,A,20160104,272,2972,104563,Luca Vanni,R,ITA,31,105526,Jan Lennard Struff,R,GER,26
2016-0891,Chennai,Hard,32,A,20160104,273,2973,105379,Aljaz Bedene,R,SLO,26,105577,Vasek Pospisil,R,CAN,26
2016-0891,Chennai,Hard,32,A,20160104,275,2974,105357,John Millman,R,AUS,27,105539,Evgeny Donskoy,R,RUS,26
2016-0891,Chennai,Hard,32,A,20160104,276,2975,105572,Austin Krajicek,L,USA,26,104330,Rajeev Ram,R,USA,32
2016-0891,Chennai,Hard,32,A,20160104,277,2976,106432,Borna Coric,R,CRO,19,104719,Marcel Granollers,R,ESP,30
2016-0891,Chennai,Hard,32,A,20160104,278,2977,104180,Gilles Muller,L,LUX,33,111575,Karen Khachanov,R,RUS,20
2016-0891,Chennai,Hard,32,A,20160104,279,2978,105341,Thomas Fabbiano,R,ITA,27,106075,Jozef Kovalik,R,SVK,23
2016-0891,Chennai,Hard,32,A,20160104,280,2979,104586,Lukas Rosol,R,CZE,30,105053,Santiago Giraldo,R,COL,28
2016-0891,Chennai,Hard,32,A,20160104,282,2980,104198,Guillermo Garcia Lopez,R,ESP,33,106121,Taro Daniel,R,JPN,23
2016-0891,Chennai,Hard,32,A,20160104,283,2981,105302,Ante Pavic,R,CRO,27,104597,Nicolas Almagro,R,ESP,30
2016-0891,Chennai,Hard,32,A,20160104,284,2982,126094,Andrey Rublev,R,RUS,18,104500,Somdev Devvarman,R,IND,31
2016-0891,Chennai,Hard,32,A,20160104,286,2983,106368,Ramkumar Ramanathan,R,IND,21,104628,Alexander Kudryavtsev,R,RUS,30
2016-0891,Chennai,Hard,32,A,20160104,287,2984,105379,Aljaz Bedene,R,SLO,26,104563,Luca Vanni,R,ITA,31
2016-0891,Chennai,Hard,32,A,20160104,288,2985,105138,Roberto Bautista Agut,R,ESP,28,105357,John Millman,R,AUS,27
2016-0891,Chennai,Hard,32,A,20160104,289,2986,106432,Borna Coric,R,CRO,19,105572,Austin Krajicek,L,USA,26
2016-0891,Chennai,Hard,32,A,20160104,290,2987,105341,Thomas Fabbiano,R,ITA,27,104180,Gilles Muller,L,LUX,33
2016-0891,Chennai,Hard,32,A,20160104,291,2988,105332,Benoit Paire,R,FRA,27,104586,Lukas Rosol,R,CZE,30
2016-0891,Chennai,Hard,32,A,20160104,292,2989,104198,Guillermo Garcia Lopez,R,ESP,33,105302,Ante Pavic,R,CRO,27
2016-0891,Chennai,Hard,32,A,20160104,293,2990,104527,Stan Wawrinka,R,SUI,31,126094,Andrey Rublev,R,RUS,18
2016-0891,Chennai,Hard,32,A,20160104,294,2991,105379,Aljaz Bedene,R,SLO,26,106368,Ramkumar Ramanathan,R,IND,21
2016-0891,Chennai,Hard,32,A,20160104,295,2992,106432,Borna Coric,R,CRO,19,105138,Roberto Bautista Agut,R,ESP,28
2016-0891,Chennai,Hard,32,A,20160104,296,2993,105332,Benoit Paire,R,FRA,27,105341,Thomas Fabbiano,R,ITA,27
2016-0891,Chennai,Hard,32,A,20160104,297,2994,104527,Stan Wawrinka,R,SUI,31,104198,Guillermo Garcia Lopez,R,ESP,33
2016-0891,Chennai,Hard,32,A,20160104,298,2995,106432,Borna Coric,R,CRO,19,105379,Aljaz Bedene,R,SLO,26
2016-0891,Chennai,Hard,32,A,20160104,299,2996,104527,Stan Wawrinka,R,SUI,31,105332,Benoit Paire,R,FRA,27
2016-0891,Chennai,Hard,32,A,20160104,300,2997,104527,Stan Wawrinka,R,SUI,31,106432,Borna Coric,R,CRO,19
2016-0451,Doha,Hard,32,A,20160104,270,2998,104745,Rafael Nadal,L,ESP,30,105807,Pablo Carreno Busta,R,ESP,24
2016-0451,Doha,Hard,32,A,20160104,271,2999,104898,Robin Haase,R,NED,29,106234,Aslan Karatsev,R,RUS,22
2016-0451,Doha,Hard,32,A,20160104,272,3000,105723,Andrey Kuznetsov,R,RUS,25,104947,Marsel Ilhan,R,TUR,29
2016-0451,Doha,Hard,32,A,20160104,273,3001,105575,Ricardas Berankis,R,LTU,26,104312,Andreas Seppi,R,ITA,32
2016-0451,Doha,Hard,32,A,20160104,274,3002,105011,Illya Marchenko,R,UKR,28,103970,David Ferrer,R,ESP,34
2016-0451,Doha,Hard,32,A,20160104,275,3003,104559,Teymuraz Gabashvili,R,RUS,31,104620,Simone Bolelli,R,ITA,30
2016-0451,Doha,Hard,32,A,20160104,276,3004,103908,Paul Henri Mathieu,R,FRA,34,105077,Albert Ramos,L,ESP,28
2016-0451,Doha,Hard,32,A,20160104,277,3005,104871,Jeremy Chardy,R,FRA,29,122570,Mubarak Shannan Zayid,U,QAT,21
2016-0451,Doha,Hard,32,A,20160104,278,3006,103926,Daniel Munoz de la Nava,L,ESP,34,103852,Feliciano Lopez,L,ESP,34
2016-0451,Doha,Hard,32,A,20160104,279,3007,106378,Kyle Edmund,R,GBR,21,105373,Martin Klizan,L,SVK,26
2016-0451,Doha,Hard,32,A,20160104,280,3008,106000,Damir Dzumhur,R,BIH,24,106065,Marco Cecchinato,R,ITA,23
2016-0451,Doha,Hard,32,A,20160104,281,3009,104607,Tomas Berdych,R,CZE,30,104660,Sergiy Stakhovsky,R,UKR,30
2016-0451,Doha,Hard,32,A,20160104,282,3010,104919,Leonardo Mayer,R,ARG,29,103794,Benjamin Becker,R,GER,35
2016-0451,Doha,Hard,32,A,20160104,283,3011,104665,Pablo Andujar,R,ESP,30,103893,Paolo Lorenzi,R,ITA,34
2016-0451,Doha,Hard,32,A,20160104,284,3012,104269,Fernando Verdasco,L,ESP,32,104291,Malek Jaziri,R,TUN,32
2016-0451,Doha,Hard,32,A,20160104,285,3013,104925,Novak Djokovic,R,SRB,29,104460,Dustin Brown,R,GER,31
2016-0451,Doha,Hard,32,A,20160104,286,3014,104745,Rafael Nadal,L,ESP,30,104898,Robin Haase,R,NED,29
2016-0451,Doha,Hard,32,A,20160104,287,3015,105723,Andrey Kuznetsov,R,RUS,25,105575,Ricardas Berankis,R,LTU,26
2016-0451,Doha,Hard,32,A,20160104,288,3016,105011,Illya Marchenko,R,UKR,28,104559,Teymuraz Gabashvili,R,RUS,31
2016-0451,Doha,Hard,32,A,20160104,289,3017,104871,Jeremy Chardy,R,FRA,29,103908,Paul Henri Mathieu,R,FRA,34
2016-0451,Doha,Hard,32,A,20160104,290,3018,106378,Kyle Edmund,R,GBR,21,103926,Daniel Munoz de la Nava,L,ESP,34
2016-0451,Doha,Hard,32,A,20160104,291,3019,104607,Tomas Berdych,R,CZE,30,106000,Damir Dzumhur,R,BIH,24
2016-0451,Doha,Hard,32,A,20160104,292,3020,104919,Leonardo Mayer,R,ARG,29,104665,Pablo Andujar,R,ESP,30
2016-0451,Doha,Hard,32,A,20160104,293,3021,104925,Novak Djokovic,R,SRB,29,104269,Fernando Verdasco,L,ESP,32
2016-0451,Doha,Hard,32,A,20160104,294,3022,104745,Rafael Nadal,L,ESP,30,105723,Andrey Kuznetsov,R,RUS,25
2016-0451,Doha,Hard,32,A,20160104,295,3023,105011,Illya Marchenko,R,UKR,28,104871,Jeremy Chardy,R,FRA,29
2016-0451,Doha,Hard,32,A,20160104,296,3024,104607,Tomas Berdych,R,CZE,30,106378,Kyle Edmund,R,GBR,21
2016-0451,Doha,Hard,32,A,20160104,297,3025,104925,Novak Djokovic,R,SRB,29,104919,Leonardo Mayer,R,ARG,29
2016-0451,Doha,Hard,32,A,20160104,298,3026,104745,Rafael Nadal,L,ESP,30,105011,Illya Marchenko,R,UKR,28
2016-0451,Doha,Hard,32,A,20160104,299,3027,104925,Novak Djokovic,R,SRB,29,104607,Tomas Berdych,R,CZE,30
2016-0451,Doha,Hard,32,A,20160104,300,3028,104925,Novak Djokovic,R,SRB,29,104745,Rafael Nadal,L,ESP,30
2016-0301,Auckland,Hard,32,A,20160111,271,3029,104259,Philipp Kohlschreiber,R,GER,32,103794,Benjamin Becker,R,GER,35
2016-0301,Auckland,Hard,32,A,20160111,272,3030,105217,Thiemo De Bakker,R,NED,27,105077,Albert Ramos,L,ESP,28
2016-0301,Auckland,Hard,32,A,20160111,273,3031,104926,Fabio Fognini,R,ITA,29,105311,Joao Sousa,R,POR,27
2016-0301,Auckland,Hard,32,A,20160111,275,3032,105023,Sam Querrey,R,USA,28,105379,Aljaz Bedene,R,SLO,26
2016-0301,Auckland,Hard,32,A,20160111,276,3033,105385,Donald Young,L,USA,26,110686,Finn Tearney,R,NZL,25
2016-0301,Auckland,Hard,32,A,20160111,277,3034,105138,Roberto Bautista Agut,R,ESP,28,106210,Jiri Vesely,L,CZE,23
2016-0301,Auckland,Hard,32,A,20160111,278,3035,105577,Vasek Pospisil,R,CAN,26,103333,Ivo Karlovic,R,CRO,37
2016-0301,Auckland,Hard,32,A,20160111,279,3036,106058,Jack Sock,R,USA,23,103607,Victor Estrella,R,DOM,35
2016-0301,Auckland,Hard,32,A,20160111,280,3037,104898,Robin Haase,R,NED,29,104665,Pablo Andujar,R,ESP,30
2016-0301,Auckland,Hard,32,A,20160111,282,3038,105332,Benoit Paire,R,FRA,27,105030,Michael Venus,R,NZL,28
2016-0301,Auckland,Hard,32,A,20160111,283,3039,104586,Lukas Rosol,R,CZE,30,104198,Guillermo Garcia Lopez,R,ESP,33
2016-0301,Auckland,Hard,32,A,20160111,284,3040,105881,Matthew Barton,R,AUS,24,105449,Steve Johnson,R,USA,26
2016-0301,Auckland,Hard,32,A,20160111,286,3041,104542,Jo-Wilfried Tsonga,R,FRA,31,104259,Philipp Kohlschreiber,R,GER,32
2016-0301,Auckland,Hard,32,A,20160111,287,3042,104926,Fabio Fognini,R,ITA,29,105217,Thiemo De Bakker,R,NED,27
2016-0301,Auckland,Hard,32,A,20160111,288,3043,104545,John Isner,R,USA,31,105023,Sam Querrey,R,USA,28
2016-0301,Auckland,Hard,32,A,20160111,289,3044,105138,Roberto Bautista Agut,R,ESP,28,105385,Donald Young,L,USA,26
2016-0301,Auckland,Hard,32,A,20160111,290,3045,106058,Jack Sock,R,USA,23,105577,Vasek Pospisil,R,CAN,26
2016-0301,Auckland,Hard,32,A,20160111,291,3046,104731,Kevin Anderson,R,RSA,30,104898,Robin Haase,R,NED,29
2016-0301,Auckland,Hard,32,A,20160111,292,3047,104586,Lukas Rosol,R,CZE,30,105332,Benoit Paire,R,FRA,27
2016-0301,Auckland,Hard,32,A,20160111,293,3048,103970,David Ferrer,R,ESP,34,105881,Matthew Barton,R,AUS,24
2016-0301,Auckland,Hard,32,A,20160111,294,3049,104542,Jo-Wilfried Tsonga,R,FRA,31,104926,Fabio Fognini,R,ITA,29
2016-0301,Auckland,Hard,32,A,20160111,295,3050,105138,Roberto Bautista Agut,R,ESP,28,104545,John Isner,R,USA,31
2016-0301,Auckland,Hard,32,A,20160111,296,3051,106058,Jack Sock,R,USA,23,104731,Kevin Anderson,R,RSA,30
2016-0301,Auckland,Hard,32,A,20160111,297,3052,103970,David Ferrer,R,ESP,34,104586,Lukas Rosol,R,CZE,30
2016-0301,Auckland,Hard,32,A,20160111,298,3053,105138,Roberto Bautista Agut,R,ESP,28,104542,Jo-Wilfried Tsonga,R,FRA,31
2016-0301,Auckland,Hard,32,A,20160111,299,3054,106058,Jack Sock,R,USA,23,103970,David Ferrer,R,ESP,34
2016-0301,Auckland,Hard,32,A,20160111,300,3055,105138,Roberto Bautista Agut,R,ESP,28,106058,Jack Sock,R,USA,23
2016-M001,Sydney,Hard,32,A,20160111,271,3056,104180,Gilles Muller,L,LUX,33,106432,Borna Coric,R,CRO,19
2016-M001,Sydney,Hard,32,A,20160111,272,3057,105902,James Duckworth,R,AUS,24,105438,Inigo Cervantes Huegun,R,ESP,26
2016-M001,Sydney,Hard,32,A,20160111,273,3058,104871,Jeremy Chardy,R,FRA,29,105062,Mikhail Kukushkin,R,KAZ,28
2016-M001,Sydney,Hard,32,A,20160111,275,3059,104655,Pablo Cuevas,R,URU,30,109739,Maximilian Marterer,L,GER,21
2016-M001,Sydney,Hard,32,A,20160111,276,3060,105512,Alexander Sarkissian,R,USA,26,104620,Simone Bolelli,R,ITA,30
2016-M001,Sydney,Hard,32,A,20160111,277,3061,105238,Alexandr Dolgopolov,R,UKR,27,105064,Thomaz Bellucci,L,BRA,28
2016-M001,Sydney,Hard,32,A,20160111,278,3062,104312,Andreas Seppi,R,ITA,32,104797,Denis Istomin,R,UZB,29
2016-M001,Sydney,Hard,32,A,20160111,279,3063,103917,Nicolas Mahut,R,FRA,34,105173,Adrian Mannarino,L,FRA,28
2016-M001,Sydney,Hard,32,A,20160111,280,3064,103990,Tommy Robredo,R,ESP,34,105357,John Millman,R,AUS,27
2016-M001,Sydney,Hard,32,A,20160111,282,3065,104559,Teymuraz Gabashvili,R,RUS,31,104919,Leonardo Mayer,R,ARG,29
2016-M001,Sydney,Hard,32,A,20160111,283,3066,105643,Federico Delbonis,L,ARG,25,105032,Sam Groth,R,AUS,28
2016-M001,Sydney,Hard,32,A,20160111,284,3067,111442,Jordan Thompson,R,AUS,22,105373,Martin Klizan,L,SVK,27
2016-M001,Sydney,Hard,32,A,20160111,286,3068,104180,Gilles Muller,L,LUX,33,106233,Dominic Thiem,R,AUT,22
2016-M001,Sydney,Hard,32,A,20160111,287,3069,104871,Jeremy Chardy,R,FRA,29,105902,James Duckworth,R,AUS,24
2016-M001,Sydney,Hard,32,A,20160111,288,3070,105777,Grigor Dimitrov,R,BUL,25,104655,Pablo Cuevas,R,URU,30
2016-M001,Sydney,Hard,32,A,20160111,289,3071,105238,Alexandr Dolgopolov,R,UKR,27,105512,Alexander Sarkissian,R,USA,26
2016-M001,Sydney,Hard,32,A,20160111,290,3072,103917,Nicolas Mahut,R,FRA,34,104312,Andreas Seppi,R,ITA,32
2016-M001,Sydney,Hard,32,A,20160111,291,3073,104678,Viktor Troicki,R,SRB,30,103990,Tommy Robredo,R,ESP,34
2016-M001,Sydney,Hard,32,A,20160111,292,3074,104559,Teymuraz Gabashvili,R,RUS,31,105643,Federico Delbonis,L,ARG,25
2016-M001,Sydney,Hard,32,A,20160111,293,3075,106071,Bernard Tomic,R,AUS,23,111442,Jordan Thompson,R,AUS,22
2016-M001,Sydney,Hard,32,A,20160111,294,3076,104180,Gilles Muller,L,LUX,33,104871,Jeremy Chardy,R,FRA,29
2016-M001,Sydney,Hard,32,A,20160111,295,3077,105777,Grigor Dimitrov,R,BUL,25,105238,Alexandr Dolgopolov,R,UKR,27
2016-M001,Sydney,Hard,32,A,20160111,296,3078,104678,Viktor Troicki,R,SRB,30,103917,Nicolas Mahut,R,FRA,34
2016-M001,Sydney,Hard,32,A,20160111,297,3079,104559,Teymuraz Gabashvili,R,RUS,31,106071,Bernard Tomic,R,AUS,23
2016-M001,Sydney,Hard,32,A,20160111,298,3080,105777,Grigor Dimitrov,R,BUL,25,104180,Gilles Muller,L,LUX,33
2016-M001,Sydney,Hard,32,A,20160111,299,3081,104678,Viktor Troicki,R,SRB,30,104559,Teymuraz Gabashvili,R,RUS,31
2016-M001,Sydney,Hard,32,A,20160111,300,3082,104678,Viktor Troicki,R,SRB,30,105777,Grigor Dimitrov,R,BUL,25
2016-580,Australian Open,Hard,128,G,20160118,100,3083,104925,Novak Djokovic,R,SRB,29,111202,Hyeon Chung,R,KOR,20
2016-580,Australian Open,Hard,128,G,20160118,101,3084,111460,Quentin Halys,R,FRA,19,104471,Ivan Dodig,R,CRO,31
2016-580,Australian Open,Hard,128,G,20160118,102,3085,106045,Denis Kudla,R,USA,23,105936,Filip Krajinovic,R,SRB,24
2016-580,Australian Open,Hard,128,G,20160118,103,3086,104312,Andreas Seppi,R,ITA,32,104559,Teymuraz Gabashvili,R,RUS,31
2016-580,Australian Open,Hard,128,G,20160118,104,3087,105643,Federico Delbonis,L,ARG,25,103333,Ivo Karlovic,R,CRO,37
2016-580,Australian Open,Hard,128,G,20160118,105,3088,105952,Renzo Olivo,R,ARG,24,106210,Jiri Vesely,L,CZE,23
2016-580,Australian Open,Hard,128,G,20160118,106,3089,105539,Evgeny Donskoy,R,RUS,26,105438,Inigo Cervantes Huegun,R,ESP,26
2016-580,Australian Open,Hard,128,G,20160118,107,3090,104468,Gilles Simon,R,FRA,31,105577,Vasek Pospisil,R,CAN,26
2016-580,Australian Open,Hard,128,G,20160118,108,3091,104542,Jo-Wilfried Tsonga,R,FRA,31,104571,Marcos Baghdatis,R,CYP,31
2016-580,Australian Open,Hard,128,G,20160118,109,3092,117357,Omar Jasika,L,AUS,19,105011,Illya Marchenko,R,UKR,28
2016-580,Australian Open,Hard,128,G,20160118,110,3093,105732,Pierre Hugues Herbert,R,FRA,25,104665,Pablo Andujar,R,ESP,30
2016-580,Australian Open,Hard,128,G,20160118,111,3094,111511,Noah Rubin,R,USA,20,105332,Benoit Paire,R,FRA,27
2016-580,Australian Open,Hard,128,G,20160118,112,3095,104198,Guillermo Garcia Lopez,R,ESP,33,103908,Paul Henri Mathieu,R,FRA,34
2016-580,Australian Open,Hard,128,G,20160118,113,3096,104978,Daniel Brands,R,GER,29,103607,Victor Estrella,R,DOM,35
2016-580,Australian Open,Hard,128,G,20160118,114,3097,105572,Austin Krajicek,L,USA,26,105842,Di Wu,R,CHN,24
2016-580,Australian Open,Hard,128,G,20160118,115,3098,105453,Kei Nishikori,R,JPN,26,104259,Philipp Kohlschreiber,R,GER,32
2016-580,Australian Open,Hard,128,G,20160118,116,3099,103819,Roger Federer,R,SUI,34,105932,Nikoloz Basilashvili,R,RUS,24
2016-580,Australian Open,Hard,128,G,20160118,117,3100,105238,Alexandr Dolgopolov,R,UKR,27,105575,Ricardas Berankis,R,LTU,26
2016-580,Australian Open,Hard,128,G,20160118,118,3101,105477,Marco Trungelliti,R,ARG,26,106075,Jozef Kovalik,R,SVK,23
2016-580,Australian Open,Hard,128,G,20160118,119,3102,105777,Grigor Dimitrov,R,BUL,25,103893,Paolo Lorenzi,R,ITA,34
2016-580,Australian Open,Hard,128,G,20160118,120,3103,106233,Dominic Thiem,R,AUT,22,104919,Leonardo Mayer,R,ARG,29
2016-580,Australian Open,Hard,128,G,20160118,121,3104,104597,Nicolas Almagro,R,ESP,30,103898,Julien Benneteau,R,FRA,34
2016-580,Australian Open,Hard,128,G,20160118,122,3105,106000,Damir Dzumhur,R,BIH,24,106378,Kyle Edmund,R,GBR,21
2016-580,Australian Open,Hard,128,G,20160118,123,3106,105676,David Goffin,R,BEL,25,104660,Sergiy Stakhovsky,R,UKR,30
2016-580,Australian Open,Hard,128,G,20160118,124,3107,105227,Marin Cilic,R,CRO,27,105217,Thiemo De Bakker,R,NED,27
2016-580,Australian Open,Hard,128,G,20160118,125,3108,105077,Albert Ramos,L,ESP,28,106432,Borna Coric,R,CRO,19
2016-580,Australian Open,Hard,128,G,20160118,126,3109,105583,Dusan Lajovic,R,SRB,26,105023,Sam Querrey,R,USA,28
2016-580,Australian Open,Hard,128,G,20160118,127,3110,105138,Roberto Bautista Agut,R,ESP,28,105373,Martin Klizan,L,SVK,27
2016-580,Australian Open,Hard,128,G,20160118,128,3111,106401,Nick Kyrgios,R,AUS,21,105807,Pablo Carreno Busta,R,ESP,25
2016-580,Australian Open,Hard,128,G,20160118,129,3112,104655,Pablo Cuevas,R,URU,30,106415,Yoshihito Nishioka,L,JPN,20
2016-580,Australian Open,Hard,128,G,20160118,130,3113,105806,Mirza Basic,R,BIH,25,104898,Robin Haase,R,NED,29
2016-580,Australian Open,Hard,128,G,20160118,131,3114,104607,Tomas Berdych,R,CZE,30,106026,Yuki Bhambri,R,IND,24
2016-580,Australian Open,Hard,128,G,20160118,132,3115,104269,Fernando Verdasco,L,ESP,32,104745,Rafael Nadal,L,ESP,30
2016-580,Australian Open,Hard,128,G,20160118,133,3116,104534,Dudi Sela,R,ISR,31,103794,Benjamin Becker,R,GER,35
2016-580,Australian Open,Hard,128,G,20160118,134,3117,105723,Andrey Kuznetsov,R,RUS,25,105992,Ryan Harrison,R,USA,24
2016-580,Australian Open,Hard,128,G,20160118,135,3118,104871,Jeremy Chardy,R,FRA,29,105208,Ernests Gulbis,R,LAT,27
2016-580,Australian Open,Hard,128,G,20160118,136,3119,104792,Gael Monfils,R,FRA,29,105216,Yuichi Sugita,R,JPN,27
2016-580,Australian Open,Hard,128,G,20160118,137,3120,103917,Nicolas Mahut,R,FRA,34,106065,Marco Cecchinato,R,ITA,23
2016-580,Australian Open,Hard,128,G,20160118,138,3121,103565,Stephane Robert,R,FRA,36,106216,Bjorn Fratangelo,R,USA,22
2016-580,Australian Open,Hard,128,G,20160118,139,3122,104330,Rajeev Ram,R,USA,32,104731,Kevin Anderson,R,RSA,30
2016-580,Australian Open,Hard,128,G,20160118,140,3123,105683,Milos Raonic,R,CAN,25,106298,Lucas Pouille,R,FRA,22
2016-580,Australian Open,Hard,128,G,20160118,141,3124,103990,Tommy Robredo,R,ESP,34,104291,Malek Jaziri,R,TUN,32
2016-580,Australian Open,Hard,128,G,20160118,142,3125,105065,Tim Smyczek,R,USA,28,104593,Daniel Gimeno Traver,R,ESP,30
2016-580,Australian Open,Hard,128,G,20160118,143,3126,104678,Viktor Troicki,R,SRB,30,103926,Daniel Munoz de la Nava,L,ESP,34
2016-580,Australian Open,Hard,128,G,20160118,144,3127,106058,Jack Sock,R,USA,23,126203,Taylor Fritz,R,USA,18
2016-580,Australian Open,Hard,128,G,20160118,145,3128,104586,Lukas Rosol,R,CZE,30,106121,Taro Daniel,R,JPN,23
2016-580,Australian Open,Hard,128,G,20160118,146,3129,103285,Radek Stepanek,R,CZE,37,105147,Tatsuma Ito,R,JPN,28
2016-580,Australian Open,Hard,128,G,20160118,147,3130,104527,Stan Wawrinka,R,SUI,31,104098,Dmitry Tursunov,R,RUS,33
2016-580,Australian Open,Hard,128,G,20160118,148,3131,103970,David Ferrer,R,ESP,34,105376,Peter Gojowczyk,R,GER,27
2016-580,Australian Open,Hard,128,G,20160118,149,3132,103720,Lleyton Hewitt,R,AUS,35,105902,James Duckworth,R,AUS,24
2016-580,Australian Open,Hard,128,G,20160118,150,3133,105064,Thomaz Bellucci,L,BRA,28,111442,Jordan Thompson,R,AUS,22
2016-580,Australian Open,Hard,128,G,20160118,151,3134,105449,Steve Johnson,R,USA,26,105379,Aljaz Bedene,R,SLO,27
2016-580,Australian Open,Hard,128,G,20160118,152,3135,103852,Feliciano Lopez,L,ESP,34,105554,Daniel Evans,R,GBR,26
2016-580,Australian Open,Hard,128,G,20160118,153,3136,105550,Guido Pella,L,ARG,26,104327,Steve Darcis,R,BEL,32
2016-580,Australian Open,Hard,128,G,20160118,154,3137,104719,Marcel Granollers,R,ESP,30,105051,Matthew Ebden,R,AUS,28
2016-580,Australian Open,Hard,128,G,20160118,155,3138,104545,John Isner,R,USA,31,105668,Jerzy Janowicz,R,POL,25
2016-580,Australian Open,Hard,128,G,20160118,156,3139,106071,Bernard Tomic,R,AUS,23,104797,Denis Istomin,R,UZB,29
2016-580,Australian Open,Hard,128,G,20160118,157,3140,104620,Simone Bolelli,R,ITA,30,104548,Brian Baker,R,USA,31
2016-580,Australian Open,Hard,128,G,20160118,158,3141,105357,John Millman,R,AUS,27,106043,Diego Schwartzman,R,ARG,23
2016-580,Australian Open,Hard,128,G,20160118,159,3142,104180,Gilles Muller,L,LUX,33,104926,Fabio Fognini,R,ITA,29
2016-580,Australian Open,Hard,128,G,20160118,160,3143,105311,Joao Sousa,R,POR,27,105062,Mikhail Kukushkin,R,KAZ,28
2016-580,Australian Open,Hard,128,G,20160118,161,3144,105053,Santiago Giraldo,R,COL,28,105385,Donald Young,L,USA,26
