idx,winner_id,loser_id,score,matchround,minutes,w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,winner_rank,loser_rank
6626,104547,105657,6-7(5) 7-6(2) 6-4,R128,154,4,5,74,53,24,5,7,17,8,65,48,18,1,4,73,111
6627,103565,104534,6-4 6-4,R128,73,3,5,27,18,19,5,7,1,6,36,27,9,9,13,81,78
6628,104731,105943,6-1 6-4,R128,77,6,0,37,26,12,3,4,1,5,29,16,10,6,10,79,159
6629,105732,105064,7-6(5) 6-7(1) 6-3,R128,155,14,5,68,52,22,0,1,4,6,75,54,20,7,9,74,71
6630,105550,104198,4-6 7-5 6-2,R128,137,2,4,56,41,19,3,6,1,7,46,32,22,3,8,145,89
6631,105554,104460,6-1 6-1,R128,52,2,2,23,19,12,0,0,1,5,25,13,5,0,5,41,82
6632,106210,105952,6-4 2-6 6-1,R128,113,9,3,50,30,16,5,10,4,8,48,32,8,7,13,56,88
6633,105385,111578,7-5 7-6(5),R128,113,4,8,40,26,21,4,6,4,8,51,29,19,6,9,60,116
6634,105526,105053,6-3 6-4,R128,76,8,6,28,23,18,1,2,3,3,47,33,2,9,12,63,103
6635,104022,106421,6-4 6-4,R128,92,2,6,27,20,17,5,7,5,1,34,21,17,8,12,84,58
6636,105967,106432,3-6 6-4 6-2,R128,129,8,11,55,41,15,2,5,4,1,36,25,22,3,7,123,59
6637,104291,103917,6-3 6-2,R128,87,4,1,23,18,17,1,2,2,4,32,18,14,7,12,53,54
6638,126203,105332,6-3 6-2,R128,65,5,0,35,24,15,1,1,3,9,21,19,8,0,3,136,40
6639,104871,105430,7-6(2) 6-2,R128,107,7,4,44,34,12,5,6,5,5,45,28,17,7,10,80,87
6640,105311,106043,4-6 6-3 6-4,R128,128,6,6,50,35,17,8,13,3,4,55,34,18,6,12,37,44
6641,105062,111442,1-6 6-1 3-0 RET,R128,86,3,1,29,19,10,2,4,3,2,31,19,12,2,6,90,76
6642,105985,105932,7-5 7-5,R128,105,2,2,57,39,11,2,4,2,3,53,34,10,3,7,131,55
6643,106216,106071,6-2 6-2,R128,62,7,1,31,21,20,3,3,1,1,30,21,4,2,6,112,42
6644,106415,111200,6-4 6-1,R128,107,1,0,38,23,15,5,6,3,1,41,27,9,6,11,70,158
6645,105238,104678,6-1 6-4,R128,69,9,1,32,26,13,4,5,3,3,27,15,13,4,8,64,39
6646,103893,104898,6-4 6-3,R128,83,6,1,30,21,13,1,3,8,5,39,27,10,4,9,38,47
6647,104926,104505,0-6 7-5 6-4,R128,138,2,8,50,32,23,12,17,4,2,51,35,19,7,11,43,96
6648,105373,106329,7-6(6) 6-3,R128,99,7,2,43,32,17,6,8,1,4,54,31,11,3,6,66,77
6649,106000,105992,6-4 3-6 7-5,R128,130,4,4,76,51,15,10,13,10,3,58,40,21,9,13,67,45
6650,111575,103990,6-1 7-5,R128,72,12,2,37,27,12,3,4,5,2,34,17,11,5,10,52,471
6651,105173,104338,6-3 6-7(5) 6-1,R128,126,4,0,39,30,25,0,3,2,1,48,27,16,5,11,61,72
6652,105376,124187,6-4 3-6 6-1,R128,86,7,8,35,30,24,1,2,25,8,42,32,15,5,8,148,174
6653,105583,126207,6-3 6-3,R128,77,2,1,39,29,9,3,4,2,4,39,26,10,6,10,106,86
6654,105577,104229,6-7(6) 6-4 6-3,R128,149,10,2,60,43,25,5,8,2,7,57,38,22,3,9,129,65
6655,104925,106378,6-4 7-6(5),R64,111,3,3,51,35,13,1,3,4,3,47,32,15,5,8,2,46
6656,105223,105643,7-6(5) 6-3,R64,111,11,2,50,35,15,2,3,3,6,46,30,11,5,7,35,49
6657,100644,105487,7-6(10) 6-3,R64,100,6,4,43,34,20,0,0,4,3,39,33,16,3,4,20,83
6658,106401,104547,6-3 6-4,R64,71,10,0,34,29,14,3,3,4,2,30,20,11,0,2,16,73
6659,103819,103565,6-2 6-1,R64,51,4,1,24,19,10,0,0,1,8,14,8,15,0,5,10,81
6660,105449,104731,6-4 3-6 7-6(4),R64,133,17,4,57,47,17,3,4,15,4,61,49,23,5,6,27,79
6661,104269,105732,7-6(5) 6-1,R64,75,0,5,43,38,7,0,1,6,3,36,29,7,5,8,29,74
6662,104745,105550,6-3 6-2,R64,81,2,1,34,24,10,6,8,4,1,27,13,8,1,6,6,145
6663,105453,105554,6-3 6-4,R64,84,1,1,40,29,8,4,6,4,5,28,21,12,5,9,5,41
6664,104180,106210,7-6(1) 6-1,R64,87,15,0,29,27,14,1,1,5,6,41,25,17,7,10,28,56
6665,105385,105023,6-3 3-6 6-3,R64,92,6,4,61,45,15,6,7,7,2,38,31,16,0,2,60,26
6666,106298,105526,6-3 6-2,R64,71,4,2,28,22,17,1,1,2,9,26,16,17,2,5,15,63
6667,105777,104022,6-4 6-0,R64,70,7,1,25,22,10,0,1,2,6,35,17,12,5,10,13,84
6668,106058,105967,6-3 0-6 6-4,R64,100,5,5,51,33,20,5,8,3,5,60,46,4,3,5,18,123
6669,104291,104719,7-5 6-3,R64,94,0,2,30,25,16,2,3,4,3,41,28,13,4,8,53,36
6670,126203,105227,4-6 7-5 6-4,R64,137,10,3,60,41,20,8,13,11,8,49,35,19,2,8,136,7
6671,106233,104871,6-2 6-4,R64,74,6,3,34,24,13,5,6,4,3,33,22,8,1,5,9,80
6672,104999,105311,6-4 6-3,R64,74,8,1,35,30,13,3,3,1,1,36,23,13,2,5,32,37
6673,104545,105062,7-6(0) 7-6(6),R64,96,23,0,54,47,10,0,0,4,0,42,33,20,0,0,22,90
6674,104792,105985,3-6 6-0 6-1,R64,114,6,2,46,33,15,7,10,0,2,50,25,16,7,14,11,131
6675,104607,106216,7-6(4) 6-4,R64,107,13,4,44,34,17,3,5,11,4,55,40,10,11,14,14,112
6676,106415,103333,6-4 6-3,R64,80,2,0,41,26,20,7,7,12,8,29,22,11,1,4,70,21
6677,104259,105238,6-7(3) 1-1 RET,R64,67,3,2,32,23,13,2,4,7,1,31,20,14,5,7,30,64
6678,104527,103893,6-3 6-4,R64,78,9,3,33,29,15,2,2,2,3,27,20,17,8,10,3,38
6679,104926,104542,7-6(4) 3-6 6-4,R64,149,6,6,58,45,22,8,12,8,3,65,47,26,9,12,43,8
6680,104655,105373,7-6(3) 7-6(5),R64,120,6,0,48,36,19,2,3,4,7,55,38,17,2,3,33,66
6681,105077,106000,6-4 5-7 7-5,R64,152,3,6,59,45,21,1,5,2,3,69,45,21,8,13,24,67
6682,105676,111575,6-4 3-6 6-3,R64,115,4,6,53,36,20,7,11,9,6,49,38,12,9,14,12,52
6683,105138,105173,7-5 6-2,R64,92,1,1,47,37,7,3,3,1,1,36,25,15,8,11,17,61
6684,105807,105376,7-5 6-2,R64,66,7,3,33,26,13,2,3,1,5,32,23,12,4,8,23,148
6685,105583,103852,6-2 4-6 7-6(2),R64,116,6,2,61,46,18,2,3,9,5,48,37,24,5,7,106,34
6686,105577,104918,6-4 7-6(5),R64,110,5,2,48,34,8,2,5,3,7,45,30,11,6,10,129,1
6687,104925,105223,7-5 4-6 6-1,R32,137,4,1,56,41,18,1,4,13,3,62,41,10,8,13,2,35
6688,106401,100644,6-3 6-4,R32,73,6,2,32,27,10,0,0,5,5,27,18,17,2,5,16,20
6689,103819,105449,7-6(3) 7-6(4),R32,94,12,4,47,41,18,0,0,3,4,56,43,15,4,4,10,27
6690,104745,104269,6-3 7-5,R32,89,1,1,41,33,8,0,1,0,7,52,36,3,2,5,6,29
6691,105453,104180,6-2 6-2,R32,71,3,1,38,29,6,1,1,10,6,27,21,8,6,10,5,28
6692,105385,106298,6-4 1-6 6-3,R32,107,5,7,47,31,23,5,8,6,7,44,31,17,4,7,60,15
6693,106058,105777,3-6 6-3 7-6(7),R32,146,8,5,57,40,31,7,9,14,4,88,63,14,9,11,18,13
6694,104291,126203,6-4 3-6 6-3,R32,100,7,4,29,25,27,0,2,7,0,39,29,22,3,6,53,136
6695,106233,104999,6-1 6-4,R32,58,7,0,32,28,9,0,0,3,4,33,23,10,6,9,9,32
6696,104792,104545,6-2 6-4,R32,68,3,1,33,26,11,0,0,4,2,37,24,10,5,8,11,22
6697,106415,104607,1-6 7-6(5) 6-4,R32,141,5,2,70,44,16,3,8,8,10,52,41,23,5,9,70,14
6698,104527,104259,7-5 6-3,R32,77,7,1,34,26,18,0,0,1,2,36,30,10,8,10,3,30
6699,104655,104926,6-1 6-4,R32,66,5,2,38,31,6,1,2,3,2,40,22,5,4,8,33,43
6700,105676,105077,7-6(3) 6-4,R32,98,9,2,46,34,16,5,7,6,1,39,24,15,1,4,12,24
6701,105807,105138,W/O,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17
6702,105583,105577,6-7(4) 6-3 7-5,R32,148,1,1,82,55,20,2,4,6,5,45,35,20,1,5,106,129
6703,106401,104925,6-4 7-6(3),R16,111,14,4,42,36,14,0,0,3,0,50,35,18,4,5,16,2
6704,103819,104745,6-2 6-3,R16,68,5,1,25,19,15,1,1,2,0,32,18,13,1,5,10,6
6705,105453,105385,6-2 6-4,R16,77,1,1,33,20,17,1,2,2,4,34,21,10,5,9,5,60
6706,106058,104291,4-6 7-6(1) 7-5,R16,157,13,8,55,43,31,5,7,11,5,61,45,26,1,3,18,53
6707,106233,104792,6-3 6-2,R16,68,6,1,29,24,16,2,2,5,0,29,18,12,3,6,9,11
6708,104527,106415,3-6 6-3 7-6(4),R16,133,1,4,60,40,19,6,11,0,2,73,43,17,10,15,3,70
6709,104655,105676,6-3 3-6 6-3,R16,98,12,4,54,43,15,0,1,3,3,45,35,14,3,5,33,12
6710,105807,105583,6-4 7-6(5),R16,89,7,1,41,37,10,0,1,4,1,45,31,18,5,7,23,106
6711,103819,106401,W/O,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16
6712,106058,105453,6-3 2-6 6-2,QF,108,1,5,45,28,23,5,7,4,3,53,38,11,8,11,18,5
6713,104527,106233,6-4 4-6 7-6(2),QF,151,8,2,78,52,20,8,11,7,5,62,42,18,2,5,3,9
6714,105807,104655,6-1 3-6 7-6(4),QF,124,8,3,63,41,15,4,8,7,8,55,38,14,6,11,23,33
6715,103819,106058,6-1 7-6(4),SF,74,8,2,33,27,19,0,0,4,2,35,28,8,1,3,10,18
6716,104527,105807,6-3 6-2,SF,64,4,0,25,20,16,0,0,3,0,47,26,6,5,8,3,23
6717,103819,104527,6-4 7-5,F,80,2,1,36,28,14,2,3,5,3,44,31,11,2,5,10,3
6718,104731,105583,6-2 7-5,R128,91,8,2,40,30,14,3,4,0,2,41,26,10,4,8,74,85
6719,124014,105554,7-5 0-6 6-3,R128,100,5,4,45,31,22,4,8,10,4,38,32,16,4,7,108,43
6720,105526,105379,7-5 4-0 RET,R128,78,3,1,18,15,21,4,4,8,3,33,22,9,2,5,63,94
6721,105643,104338,7-5 7-6(4),R128,128,1,5,61,36,16,4,8,0,1,50,30,10,4,9,57,72
6722,105385,104460,6-3 1-6 6-2,R128,78,4,1,43,32,13,1,3,9,9,43,32,11,2,5,51,78
6723,105332,105373,7-6(4) 6-3,R128,101,9,3,39,29,23,4,5,1,2,37,26,14,2,4,39,61
6724,104926,105992,6-4 7-5,R128,98,2,8,46,35,20,10,12,3,7,36,23,18,5,9,40,47
6725,104871,105487,6-2 6-2,R128,61,7,1,26,24,8,0,0,2,4,31,19,7,5,9,77,102
6726,104678,106329,5-7 6-3 6-1,R128,116,10,3,50,37,21,3,4,4,2,49,33,20,7,11,38,82
6727,111577,106378,2-6 7-6(4) 6-2,R128,143,8,3,50,38,25,7,10,9,6,46,36,24,5,8,95,45
6728,106210,103163,6-7(5) 6-3 7-5,R128,156,12,6,62,50,24,5,6,6,7,61,38,28,8,11,54,1022
6729,106415,111442,1-6 6-4 6-3,R128,133,2,1,66,42,18,11,14,9,2,50,33,19,11,14,58,79
6730,105550,105065,3-6 6-4 7-6(3),R128,136,1,5,62,40,21,6,11,1,6,43,36,17,1,5,158,166
6731,103917,111581,6-3 6-2,R128,75,2,3,31,24,13,2,3,4,6,34,21,7,6,10,55,179
6732,126203,106361,6-2 6-3,R128,67,3,2,20,17,13,0,2,3,3,31,17,11,5,10,126,96
6733,104534,106328,6-1 6-1,R128,51,1,0,20,14,13,3,4,2,2,21,13,3,4,10,83,456
6734,106432,104719,7-6(6) 4-6 6-3,R128,171,5,3,54,40,29,2,4,7,1,63,42,22,6,8,62,41
6735,105173,103794,7-6(6) 6-3,R128,90,3,0,46,35,17,0,0,6,2,36,28,19,1,2,65,163
6736,104312,105430,6-4 6-4,R128,73,8,3,36,27,13,1,3,1,1,36,25,8,1,5,80,86
6737,126094,104252,6-1 6-1,R128,44,3,3,20,18,10,0,0,1,1,29,14,8,5,10,130,46
6738,105062,104022,6-4 6-1,R128,70,2,1,27,17,14,1,3,3,1,28,17,8,4,10,76,87
6739,103990,105932,3-6 6-4 6-2,R128,118,8,1,53,34,22,8,11,2,3,56,37,15,9,14,438,59
6740,104898,144707,7-5 7-6(3),R128,134,3,3,55,39,14,8,11,0,8,61,41,17,12,16,48,416
6741,126207,104505,7-5 5-7 6-1,R128,121,12,4,54,42,19,4,7,8,3,60,42,16,9,14,101,103
6742,105985,105041,7-6(2) 6-4,R128,100,4,1,63,39,21,4,6,4,5,41,29,15,2,5,121,114
6743,106043,111575,6-4 3-6 7-6(4),R128,146,2,4,75,47,15,4,8,12,7,62,46,19,5,9,42,52
6744,105723,104797,6-4 7-6(0),R128,96,9,4,44,32,20,11,14,5,2,43,28,16,7,11,68,70
6745,106000,111202,3-6 6-1 7-6(1),R128,147,3,8,74,49,17,13,19,3,2,46,25,19,5,12,66,92
6746,104229,134770,6-2 6-1,R128,64,0,2,16,13,19,0,0,4,4,38,22,9,10,14,64,128
6747,105064,103565,7-6(5) 6-2,R128,83,8,1,42,31,12,1,2,3,9,33,25,17,3,6,71,88
6748,104291,105238,7-6(4) 0-0 RET,R128,57,0,0,26,17,9,1,3,4,1,31,21,8,4,6,53,67
6749,104547,105671,6-7(2) 6-2 7-5,R128,156,8,2,72,48,23,5,7,5,9,42,32,31,3,8,75,89
6750,105453,104731,6-4 6-3,R64,88,1,1,29,25,11,0,0,8,4,40,29,11,3,6,4,74
6751,104269,124014,7-6(9) 7-5,R64,107,4,7,56,41,15,3,5,7,1,42,31,19,1,4,30,108
6752,105526,104468,6-1 6-1,R64,50,5,0,17,15,14,0,0,0,4,27,11,11,2,7,63,25
6753,105643,105807,1-6 7-5 6-2,R64,104,1,2,48,37,12,3,7,1,1,59,41,9,8,12,57,19
6754,105385,106298,6-2 6-4,R64,93,5,4,46,30,10,7,10,2,7,28,15,13,7,13,51,15
6755,105332,104655,7-5 6-0,R64,57,3,2,28,23,11,3,5,2,4,26,15,8,4,10,39,26
6756,104926,105311,7-6(8) 2-6 6-3,R64,143,8,7,68,45,27,11,16,1,4,49,31,26,5,9,40,35
6757,104871,105227,6-4 2-6 6-3,R64,125,3,6,43,29,16,5,9,6,5,43,31,20,6,11,77,9
6758,105683,104678,6-3 7-5,R64,79,3,4,38,30,16,1,2,3,5,38,27,9,3,6,5,38
6759,111577,104999,6-4 6-4,R64,84,8,0,37,30,11,1,3,4,3,38,24,11,5,9,95,33
6760,106210,105077,7-6(5) 4-6 6-3,R64,174,10,4,63,49,16,7,13,2,5,69,42,18,5,11,54,24
6761,106058,106415,2-4 RET,R64,31,1,0,7,5,4,0,1,0,0,9,7,6,3,3,17,58
6762,105550,105777,6-3 7-6(4),R64,115,2,4,64,41,15,7,8,2,3,37,31,11,0,2,158,13
6763,103917,105449,6-4 5-7 6-4,R64,138,8,2,48,38,27,3,5,10,8,61,44,23,10,13,55,28
6764,104259,126203,7-5 3-6 7-6(4),R64,151,4,3,60,41,23,7,12,6,3,58,38,26,6,11,31,126
6765,104745,104534,6-3 6-4,R64,81,3,0,40,33,10,2,2,0,2,26,19,15,3,5,7,83
6766,106432,106233,6-1 7-5,R64,90,3,0,41,30,12,3,4,5,4,38,26,9,5,9,62,8
6767,105173,103893,6-4 3-6 6-2,R64,123,6,2,56,34,22,8,12,6,2,43,26,16,5,10,65,37
6768,104180,104312,7-6(3) 7-6(1),R64,109,13,4,44,38,21,3,3,5,3,50,37,20,6,6,29,80
6769,104607,126094,6-3 6-2,R64,71,8,3,31,25,17,3,3,0,2,26,17,10,5,8,14,130
6770,105138,105062,6-3 7-6(3),R64,109,0,3,43,27,18,6,9,1,3,45,27,15,11,15,18,76
6771,105023,103990,6-2 6-3,R64,52,9,1,33,31,5,0,0,0,0,41,22,4,4,7,27,438
6772,105223,104898,6-2 6-4,R64,81,3,0,29,25,15,2,2,4,6,30,21,14,3,6,34,48
6773,103819,126207,7-6(2) 6-3,R64,72,8,0,32,27,18,0,1,6,1,36,23,15,4,6,6,101
6774,105676,105985,7-5 6-1,R64,86,1,4,33,24,16,2,4,1,4,31,16,15,8,13,12,121
6775,106043,103970,6-2 6-3,R64,76,1,2,30,24,9,6,7,2,3,37,22,8,3,8,42,32
6776,103333,105723,7-6(4) 6-1,R64,76,9,2,45,36,14,4,4,0,3,37,27,8,1,3,21,68
6777,106401,106000,6-4 6-3,R64,63,10,5,32,26,11,1,3,1,3,35,19,10,3,7,16,66
6778,100644,104229,6-0 6-3,R64,60,8,1,26,23,6,0,0,0,4,32,19,7,4,9,20,64
6779,104545,105064,7-5 7-6(5),R64,102,13,3,38,33,19,0,1,2,2,36,29,21,2,4,23,71
6780,104291,103852,6-3 4-6 6-3,R64,118,7,4,46,33,21,6,10,10,2,43,27,15,3,9,53,36
6781,104527,104547,6-3 6-4,R64,65,8,2,26,24,17,2,2,1,1,30,20,12,0,2,3,75
6782,105453,104269,7-6(2) 6-7(5) 6-1,R32,164,4,3,73,53,20,10,13,7,7,73,46,18,10,15,4,30
6783,105643,105526,7-6(5) 6-1,R32,78,3,3,36,29,15,1,1,1,5,29,22,16,2,5,57,63
6784,105385,105332,7-6(2) 6-4,R32,78,0,3,38,25,12,0,4,7,7,31,21,11,4,9,51,39
6785,104926,104871,3-6 6-4 6-4,R32,126,4,5,56,38,23,5,7,17,4,52,41,14,5,7,40,77
6786,111577,105683,W/O,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,5
6787,106058,106210,6-3 7-6(0),R32,99,3,6,43,34,16,1,2,9,5,43,33,8,5,7,17,54
6788,103917,105550,6-4 6-3,R32,76,1,2,36,28,14,3,3,5,3,41,28,5,3,6,55,158
6789,104745,104259,0-6 6-2 6-3,R32,98,0,0,47,36,7,0,3,5,1,38,28,15,5,8,7,31
6790,105173,106432,6-4 2-6 7-6(3),R32,157,5,3,58,42,16,3,7,10,2,61,40,23,9,12,65,62
6791,104607,104180,6-3 6-4,R32,83,6,3,25,22,20,1,1,6,4,33,28,10,2,4,14,29
6792,105138,105023,3-6 6-2 6-3,R32,115,0,2,40,28,18,6,11,8,3,44,26,16,8,15,18,27
6793,103819,105223,6-3 6-4,R32,82,7,0,35,29,15,5,5,6,2,41,27,9,5,7,6,34
6794,105676,106043,4-6 6-3 7-5,R32,152,11,2,67,50,24,11,14,1,1,60,36,20,9,13,12,42
6795,106401,103333,6-4 6-7(4) 7-6(2),R32,146,14,2,61,56,23,1,1,19,7,74,59,22,8,9,16,21
6796,100644,104545,6-7(5) 7-6(7) 7-6(5),R32,158,9,4,71,60,27,3,4,28,1,80,67,21,1,2,20,23
6797,104527,104291,6-3 6-4,R32,70,7,3,45,37,11,6,6,3,2,29,20,12,2,4,3,53
6798,105453,105643,6-3 4-6 6-3,R16,134,2,7,49,40,17,1,3,3,3,51,33,21,5,9,4,57
6799,104926,105385,6-0 6-4,R16,65,1,2,34,24,11,1,1,2,3,32,18,7,2,6,40,51
6800,106058,111577,6-2 6-1,R16,62,2,6,27,24,11,1,1,2,4,18,11,11,3,7,17,95
6801,104745,103917,6-4 7-6(4),R16,95,2,2,38,35,13,0,0,7,2,44,34,13,0,1,7,55
6802,104607,105173,6-3 7-5,R16,89,5,2,39,29,16,4,5,1,4,26,17,15,0,3,14,65
6803,103819,105138,7-6(5) 7-6(4),R16,117,8,1,35,31,24,1,3,1,3,61,42,18,8,10,6,18
6804,106401,105676,7-6(5) 6-3,R16,97,12,5,52,40,14,2,2,5,2,40,31,20,4,5,16,12
6805,100644,104527,4-6 6-2 6-1,R16,104,2,2,42,32,21,4,5,6,4,40,26,17,6,11,20,3
6806,104926,105453,6-4 6-2,QF,67,4,1,36,24,11,4,6,1,0,28,14,10,2,7,40,4
6807,104745,106058,6-2 6-3,QF,83,2,1,42,30,10,6,7,2,2,27,17,9,1,5,7,17
6808,103819,104607,6-2 3-6 7-6(6),QF,117,11,5,51,36,19,2,4,9,4,51,40,21,5,8,6,14
6809,106401,100644,6-4 6-7(9) 6-3,QF,153,16,0,63,50,23,0,0,3,5,68,49,20,3,5,16,20
6810,104745,104926,6-1 7-5,SF,90,6,0,35,29,12,0,0,5,6,42,30,11,5,8,7,40
6811,103819,106401,7-6(9) 6-7(9) 7-6(5),SF,190,10,3,74,63,28,1,2,14,4,95,71,28,6,7,6,16
6812,103819,104745,6-3 6-4,F,94,5,1,39,34,11,4,4,4,1,41,27,12,7,9,6,7
6813,106078,105589,6-3 6-3 6-3,RR,83,14,2,51,46,10,0,0,2,2,52,32,15,7,11,263,109
6814,125802,103781,7-6(8) 6-3 4-6 7-6(1),RR,179,23,6,81,60,26,1,7,5,2,90,57,25,5,12,172,156
6815,125802,105589,7-6(3) 3-6 6-3 6-1,RR,160,14,5,66,47,25,2,6,5,6,87,50,17,7,14,172,109
6816,105064,105877,6-2 6-4 6-7(1) 4-6 6-4,RR,0,11,2,79,64,35,10,14,9,11,86,63,30,7,14,67,272
6817,106329,105933,6-7(6) 7-6(0) 6-3 7-6(7),RR,196,9,0,108,87,28,7,7,18,3,92,73,28,6,7,81,232
6818,105064,105111,7-6(7) 6-4,RR,79,6,2,34,26,21,0,1,13,2,41,36,10,1,3,67,428
6819,106329,105271,6-7(5) 6-4 6-3,RR,121,11,0,67,53,17,8,9,5,2,66,44,18,4,8,81,516
6820,105053,111797,4-6 6-2 6-2 7-6(7),RR,164,5,6,76,63,25,4,5,15,7,79,58,23,8,12,105,193
6821,106426,105679,6-3 6-3 6-2,RR,111,8,4,53,32,22,4,6,12,14,41,28,9,6,13,192,470
6822,105053,106426,6-7(10) 6-3 6-3 6-7(7) 6-3,RR,263,7,7,127,91,37,13,15,20,10,103,76,31,10,16,105,192
6823,105062,105842,6-2 3-6 6-3 6-2,RR,140,4,1,68,51,17,1,3,5,3,61,44,17,4,10,78,219
6824,122078,105585,6-3 6-4 7-5,RR,111,5,1,72,54,17,1,1,2,5,59,42,14,5,8,191,204
6825,105585,104873,3-6 6-4 6-1,RR,91,5,1,47,32,14,1,4,9,4,47,32,10,3,8,204,195
6826,122078,105842,6-7(3) 7-5 7-6(1),RR,150,7,2,84,60,19,3,5,1,2,79,54,24,6,9,191,219
6827,104898,105806,6-4 6-2 5-7 6-3,RR,155,21,10,70,52,29,6,10,6,5,71,48,24,17,24,48,170
6828,106000,105217,6-2 6-2 6-2,RR,97,4,2,59,41,15,3,3,9,3,42,28,8,3,9,73,434
6829,104898,106000,7-5 6-3 6-7(4) 2-6 6-4,RR,227,7,6,79,57,35,4,11,3,3,109,70,29,10,19,48,73
6830,105671,105085,6-4 7-6(1) 6-7(6) 3-6 6-1,RR,272,18,8,89,73,30,6,11,3,1,129,78,32,14,21,90,507
6831,105311,200125,6-0 6-3 6-0,RR,77,6,1,35,30,14,0,0,0,1,43,22,5,6,13,37,1558
6832,105311,105085,7-6(3) 7-6(2) 6-2,RR,148,11,1,74,53,13,1,5,4,2,71,42,19,6,12,37,507
6833,105155,207277,6-0 6-1,RR,40,7,2,24,21,7,0,0,1,3,16,9,4,1,6,209,0
6834,106368,106381,6-2 5-7 6-2 7-5,RR,194,16,14,74,58,33,9,11,8,3,80,57,17,8,14,267,406
6835,105432,122109,7-5 3-6 6-3 6-4,RR,144,9,3,67,58,18,1,3,10,10,56,45,34,8,12,287,376
6836,106368,122109,6-3 6-2,RR,66,9,0,31,25,14,2,2,2,5,27,21,9,7,10,267,376
6837,106381,105432,7-5 6-3,RR,71,9,6,35,30,16,0,0,5,1,29,22,15,4,6,406,287
6838,105499,200618,7-5 6-0 6-2,RR,101,7,1,51,37,18,2,3,2,7,53,30,10,4,11,733,0
6839,105985,122047,6-2 6-1 6-1,RR,102,3,4,40,33,14,1,1,0,2,56,31,5,3,10,114,0
6840,105985,105499,6-4 6-3 6-2,RR,127,4,0,66,45,17,13,16,1,4,54,32,17,9,16,114,733
6841,108739,104656,7-5 4-6 7-6(5),RR,153,6,3,86,62,17,5,7,9,6,73,53,22,8,10,984,0
6842,105656,105703,6-2 6-7(4) 6-3 6-2,RR,176,3,4,75,55,22,5,7,11,2,74,40,32,12,19,208,1644
6843,106175,108763,6-3 6-1 6-1,RR,94,2,2,42,36,11,1,2,0,3,59,28,11,13,20,847,0
6844,105656,106175,6-2 6-2 6-3,RR,115,3,3,44,30,14,2,6,1,4,53,27,10,7,16,208,847
6845,105334,104763,6-1 6-1 RET,RR,0,0,3,34,25,10,3,3,0,0,36,15,3,4,9,1210,0
6846,105932,126689,6-3 6-2 6-0,RR,65,7,3,42,34,19,3,3,4,6,35,19,15,5,11,60,1334
6847,105827,106106,6-3 6-2 6-2,RR,76,2,1,38,30,20,1,2,2,4,36,20,16,6,12,249,862
6848,105932,105827,6-0 6-1 6-0,RR,75,2,6,47,37,12,7,7,4,13,33,16,6,7,15,60,249
6849,108748,106106,6-4 6-2 1-6 6-4,RR,135,3,6,53,38,27,9,14,2,0,91,51,18,13,20,405,862
6850,134770,126526,6-3 5-7 7-5 6-2,RR,179,5,3,72,51,30,5,7,2,6,107,62,29,16,22,130,0
6851,104233,126340,6-2 3-6 6-2 7-6(7),RR,154,3,3,80,54,28,9,12,7,11,61,49,21,7,13,513,586
6852,104233,134770,6-4 6-2 6-3,RR,104,1,5,54,40,11,4,5,4,0,65,40,5,3,9,513,130
6853,200416,202382,7-6(4) 7-5,RR,102,6,5,55,38,21,7,8,4,4,49,33,21,5,7,1476,1360
6854,106397,202165,7-6(2) 6-4 6-3,RR,0,18,4,50,41,26,3,5,3,4,73,49,13,3,7,702,0
6855,127143,106150,2-6 7-6(4) 6-1 6-1,RR,0,3,8,75,53,20,4,7,1,5,63,41,15,5,11,978,1144
6856,106397,104591,6-4 6-1,RR,57,1,3,26,25,9,1,2,1,3,32,18,9,7,11,702,0
6857,127143,202165,6-4 6-2,RR,71,3,0,41,30,5,2,3,4,3,44,24,12,7,11,978,0
6858,144750,105450,6-1 6-1 6-2,RR,73,7,0,26,22,22,0,0,2,4,38,21,9,1,8,262,857
6859,105707,104813,3-6 6-7(1) 7-6(6) 7-6(4) 7-6(7),RR,258,26,4,122,91,37,0,2,23,11,103,90,48,4,5,448,148
6860,144750,105798,6-3 6-3,RR,56,6,2,24,20,16,0,0,2,6,32,23,9,0,3,262,1644
6861,105707,105630,6-2 6-4,RR,60,5,2,34,26,11,1,1,2,3,33,24,7,1,4,448,792
6862,105872,104947,6-1 6-4 6-4,RR,128,5,2,55,42,17,1,2,0,1,67,36,18,17,22,363,284
6863,111200,117356,4-6 6-3 6-7(6) 7-6(3) 6-3,RR,267,12,8,111,79,28,6,11,11,7,111,73,48,16,23,154,302
6864,111200,123795,7-6(6) 6-1 7-5,RR,129,3,1,71,49,18,3,5,3,2,64,38,21,8,13,154,452
6865,105872,105551,6-3 5-7 6-1,RR,107,8,3,52,40,12,2,5,1,3,50,29,23,3,9,363,502
